response_id,campaign_id,customer_id,response_date,channel,outcome,converted,conversion_value_thb
CRS00008358,CMP0006,CUS0004102,2024-07-25,Outbound Call,Not Interested,False,0.0
CRS00008359,CMP0003,CUS0006250,2024-01-23,Email,Interested,False,0.0
CRS00008360,CMP0029,CUS0006298,2024-09-25,Mobile App,Not Interested,False,0.0
CRS00008361,CMP0003,CUS0001377,2024-09-25,SMS,Not Interested,False,0.0
CRS00008362,CMP0006,CUS0003662,2025-04-21,Outbound Call,Interested,False,0.0
CRS00008363,CMP0002,CUS0007523,2024-09-13,Outbound Call,No Response,False,0.0
CRS00008364,CMP0012,CUS0001980,2026-04-08,Email,No Response,False,0.0
CRS00008365,CMP0023,CUS0009153,2025-12-25,Email,No Response,False,0.0
CRS00008366,CMP0022,CUS0007291,2024-05-23,SMS,No Response,False,0.0
CRS00008367,CMP0005,CUS0005799,2024-01-21,LINE OA,No Response,False,0.0
CRS00008368,CMP0020,CUS0000826,2025-03-18,LINE OA,No Response,False,0.0
CRS00008369,CMP0003,CUS0003887,2025-11-03,SMS,No Response,False,0.0
CRS00008370,CMP0003,CUS0005651,2024-08-02,Mobile App,No Response,False,0.0
CRS00008371,CMP0020,CUS0009116,2024-08-09,Mobile App,Interested,False,0.0
CRS00008372,CMP0005,CUS0006588,2025-12-11,Outbound Call,No Response,False,0.0
CRS00008373,CMP0030,CUS0000746,2024-10-11,Outbound Call,Converted,True,54204.62
CRS00008374,CMP0010,CUS0000633,2026-04-08,LINE OA,Not Interested,False,0.0
CRS00008375,CMP0002,CUS0002600,2024-06-22,SMS,Converted,True,48872.36
CRS00008376,CMP0015,CUS0005713,2025-10-22,Branch,Converted,True,139458.14
CRS00008377,CMP0030,CUS0007409,2026-01-18,Outbound Call,Interested,False,0.0
CRS00008378,CMP0017,CUS0007149,2025-11-24,Branch,No Response,False,0.0
CRS00008379,CMP0011,CUS0001410,2025-02-24,Branch,No Response,False,0.0
CRS00008380,CMP0007,CUS0006574,2024-02-09,SMS,No Response,False,0.0
CRS00008381,CMP0003,CUS0006578,2026-02-25,LINE OA,Not Interested,False,0.0
CRS00008382,CMP0015,CUS0001689,2025-06-25,Branch,Interested,False,0.0
CRS00008383,CMP0018,CUS0004213,2026-04-26,Mobile App,No Response,False,0.0
CRS00008384,CMP0028,CUS0009400,2024-05-12,Mobile App,Interested,False,0.0
CRS00008385,CMP0004,CUS0007363,2025-08-20,SMS,Interested,False,0.0
CRS00008386,CMP0017,CUS0009889,2024-07-28,Email,Not Interested,False,0.0
CRS00008387,CMP0019,CUS0005563,2025-03-25,Outbound Call,Converted,True,9527.3
CRS00008388,CMP0015,CUS0005431,2025-03-07,Mobile App,No Response,False,0.0
CRS00008389,CMP0010,CUS0001733,2024-08-13,Branch,Converted,True,79927.12
CRS00008390,CMP0014,CUS0006262,2026-02-09,Branch,Interested,False,0.0
CRS00008391,CMP0018,CUS0004525,2025-08-25,SMS,Opted Out,False,0.0
CRS00008392,CMP0007,CUS0005492,2024-01-17,SMS,Not Interested,False,0.0
CRS00008393,CMP0005,CUS0003671,2024-02-02,Mobile App,Interested,False,0.0
CRS00008394,CMP0004,CUS0001463,2025-06-08,LINE OA,Interested,False,0.0
CRS00008395,CMP0004,CUS0007178,2025-01-27,Email,No Response,False,0.0
CRS00008396,CMP0029,CUS0003148,2025-11-06,Email,Converted,True,33485.77
CRS00008397,CMP0016,CUS0009831,2025-05-27,Branch,No Response,False,0.0
CRS00008398,CMP0010,CUS0000606,2024-04-02,LINE OA,Interested,False,0.0
CRS00008399,CMP0018,CUS0003687,2025-06-14,Outbound Call,No Response,False,0.0
CRS00008400,CMP0027,CUS0007722,2026-03-07,Outbound Call,Interested,False,0.0
CRS00008401,CMP0006,CUS0002846,2024-11-14,Mobile App,Interested,False,0.0
CRS00008402,CMP0024,CUS0000802,2024-09-15,Email,No Response,False,0.0
CRS00008403,CMP0020,CUS0001532,2024-02-20,Branch,Interested,False,0.0
CRS00008404,CMP0015,CUS0003930,2026-01-31,Email,Not Interested,False,0.0
CRS00008405,CMP0014,CUS0005491,2024-12-01,Email,No Response,False,0.0
CRS00008406,CMP0007,CUS0005443,2025-06-27,Outbound Call,No Response,False,0.0
CRS00008407,CMP0021,CUS0009468,2024-04-04,LINE OA,No Response,False,0.0
CRS00008408,CMP0006,CUS0001970,2026-02-02,Mobile App,No Response,False,0.0
CRS00008409,CMP0016,CUS0008316,2026-02-02,Branch,Not Interested,False,0.0
CRS00008410,CMP0003,CUS0004818,2024-08-20,Mobile App,Not Interested,False,0.0
CRS00008411,CMP0027,CUS0005427,2025-05-17,Mobile App,Not Interested,False,0.0
CRS00008412,CMP0030,CUS0003136,2026-02-08,LINE OA,Interested,False,0.0
CRS00008413,CMP0028,CUS0008711,2025-12-04,SMS,Converted,True,66520.24
CRS00008414,CMP0009,CUS0005212,2025-02-28,LINE OA,No Response,False,0.0
CRS00008415,CMP0015,CUS0000926,2024-07-15,Mobile App,Interested,False,0.0
CRS00008416,CMP0028,CUS0000468,2025-08-06,Outbound Call,No Response,False,0.0
CRS00008417,CMP0002,CUS0007466,2024-11-14,LINE OA,No Response,False,0.0
CRS00008418,CMP0014,CUS0004093,2025-03-01,SMS,No Response,False,0.0
CRS00008419,CMP0018,CUS0003865,2024-04-09,SMS,Interested,False,0.0
CRS00008420,CMP0029,CUS0006766,2025-11-02,LINE OA,Converted,True,68395.97
CRS00008421,CMP0009,CUS0002420,2025-11-12,LINE OA,Not Interested,False,0.0
CRS00008422,CMP0007,CUS0005214,2026-01-16,SMS,Interested,False,0.0
CRS00008423,CMP0017,CUS0003003,2025-01-17,Email,Not Interested,False,0.0
CRS00008424,CMP0022,CUS0003610,2024-08-15,LINE OA,Interested,False,0.0
CRS00008425,CMP0009,CUS0005456,2026-01-12,Branch,No Response,False,0.0
CRS00008426,CMP0026,CUS0001068,2024-08-05,Email,Interested,False,0.0
CRS00008427,CMP0001,CUS0000224,2024-01-18,LINE OA,Converted,True,197781.91
CRS00008428,CMP0016,CUS0009741,2024-07-05,LINE OA,No Response,False,0.0
CRS00008429,CMP0015,CUS0007562,2025-07-13,Email,No Response,False,0.0
CRS00008430,CMP0003,CUS0004409,2026-01-15,Mobile App,Converted,True,145652.55
CRS00008431,CMP0005,CUS0004303,2025-07-17,Branch,Interested,False,0.0
CRS00008432,CMP0005,CUS0009633,2024-08-09,Outbound Call,Interested,False,0.0
CRS00008433,CMP0014,CUS0000209,2024-09-21,Mobile App,No Response,False,0.0
CRS00008434,CMP0001,CUS0006716,2026-04-20,SMS,No Response,False,0.0
CRS00008435,CMP0025,CUS0009068,2026-02-14,SMS,Interested,False,0.0
CRS00008436,CMP0007,CUS0002962,2024-10-08,Mobile App,No Response,False,0.0
CRS00008437,CMP0008,CUS0003739,2025-03-25,Branch,Not Interested,False,0.0
CRS00008438,CMP0003,CUS0009017,2025-07-16,Mobile App,No Response,False,0.0
CRS00008439,CMP0017,CUS0007456,2026-03-25,LINE OA,No Response,False,0.0
CRS00008440,CMP0024,CUS0007627,2024-06-02,SMS,No Response,False,0.0
CRS00008441,CMP0021,CUS0000301,2025-08-28,Email,Not Interested,False,0.0
CRS00008442,CMP0028,CUS0009704,2025-01-10,SMS,Opted Out,False,0.0
CRS00008443,CMP0026,CUS0000264,2025-04-13,LINE OA,Not Interested,False,0.0
CRS00008444,CMP0020,CUS0006225,2024-12-12,Mobile App,Not Interested,False,0.0
CRS00008445,CMP0015,CUS0004879,2025-05-18,LINE OA,No Response,False,0.0
CRS00008446,CMP0003,CUS0006479,2024-12-13,Outbound Call,Not Interested,False,0.0
CRS00008447,CMP0006,CUS0005135,2024-07-15,Mobile App,Converted,True,48201.81
CRS00008448,CMP0013,CUS0000014,2024-03-04,LINE OA,Opted Out,False,0.0
CRS00008449,CMP0027,CUS0003799,2024-08-30,LINE OA,Converted,True,84366.32
CRS00008450,CMP0006,CUS0002390,2026-03-02,Mobile App,Interested,False,0.0
CRS00008451,CMP0029,CUS0004566,2026-04-11,LINE OA,No Response,False,0.0
CRS00008452,CMP0020,CUS0005380,2024-08-07,Branch,Interested,False,0.0
CRS00008453,CMP0022,CUS0005467,2024-02-21,SMS,Not Interested,False,0.0
CRS00008454,CMP0008,CUS0004374,2024-11-07,Outbound Call,Opted Out,False,0.0
CRS00008455,CMP0026,CUS0000177,2024-10-17,Outbound Call,No Response,False,0.0
CRS00008456,CMP0026,CUS0002227,2026-02-07,LINE OA,No Response,False,0.0
CRS00008457,CMP0007,CUS0003138,2024-01-31,Branch,No Response,False,0.0
CRS00008458,CMP0017,CUS0005764,2024-08-18,Mobile App,Interested,False,0.0
CRS00008459,CMP0024,CUS0003676,2024-07-06,Branch,No Response,False,0.0
CRS00008460,CMP0011,CUS0008656,2025-07-20,SMS,No Response,False,0.0
CRS00008461,CMP0023,CUS0004150,2025-07-06,Branch,No Response,False,0.0
CRS00008462,CMP0006,CUS0002414,2025-02-24,Outbound Call,No Response,False,0.0
CRS00008463,CMP0028,CUS0008889,2026-02-24,Branch,No Response,False,0.0
CRS00008464,CMP0026,CUS0003260,2024-10-05,LINE OA,Opted Out,False,0.0
CRS00008465,CMP0008,CUS0006083,2025-03-04,Email,No Response,False,0.0
CRS00008466,CMP0004,CUS0000200,2024-01-04,LINE OA,No Response,False,0.0
CRS00008467,CMP0019,CUS0003026,2025-07-14,Branch,No Response,False,0.0
CRS00008468,CMP0026,CUS0002517,2025-12-08,Mobile App,No Response,False,0.0
CRS00008469,CMP0004,CUS0008947,2025-05-04,SMS,Not Interested,False,0.0
CRS00008470,CMP0003,CUS0006833,2025-10-28,Outbound Call,Converted,True,176043.86
CRS00008471,CMP0022,CUS0003122,2024-09-27,Branch,Not Interested,False,0.0
CRS00008472,CMP0009,CUS0000804,2025-04-18,LINE OA,Interested,False,0.0
CRS00008473,CMP0025,CUS0003084,2025-11-12,Mobile App,Interested,False,0.0
CRS00008474,CMP0015,CUS0003081,2026-04-01,LINE OA,Interested,False,0.0
CRS00008475,CMP0026,CUS0008046,2025-07-25,Mobile App,Interested,False,0.0
CRS00008476,CMP0020,CUS0006501,2025-12-23,LINE OA,Interested,False,0.0
CRS00008477,CMP0011,CUS0002939,2024-12-30,Mobile App,Not Interested,False,0.0
CRS00008478,CMP0022,CUS0004502,2025-06-05,Outbound Call,Not Interested,False,0.0
CRS00008479,CMP0018,CUS0009734,2025-01-01,SMS,Not Interested,False,0.0
CRS00008480,CMP0015,CUS0001548,2026-05-01,SMS,Interested,False,0.0
CRS00008481,CMP0011,CUS0009595,2025-11-23,Branch,Interested,False,0.0
CRS00008482,CMP0018,CUS0007506,2025-06-26,Mobile App,No Response,False,0.0
CRS00008483,CMP0016,CUS0005384,2025-08-19,Outbound Call,Interested,False,0.0
CRS00008484,CMP0027,CUS0008349,2026-01-20,Email,Interested,False,0.0
CRS00008485,CMP0026,CUS0006064,2026-02-25,Mobile App,Interested,False,0.0
CRS00008486,CMP0007,CUS0003368,2026-02-01,LINE OA,Not Interested,False,0.0
CRS00008487,CMP0013,CUS0009476,2025-02-24,LINE OA,Interested,False,0.0
CRS00008488,CMP0026,CUS0001343,2024-08-20,Branch,Interested,False,0.0
CRS00008489,CMP0009,CUS0002298,2025-12-10,Branch,Not Interested,False,0.0
CRS00008490,CMP0016,CUS0006279,2024-12-26,LINE OA,Interested,False,0.0
CRS00008491,CMP0027,CUS0006807,2026-04-06,LINE OA,Interested,False,0.0
CRS00008492,CMP0026,CUS0003893,2024-06-09,Outbound Call,No Response,False,0.0
CRS00008493,CMP0027,CUS0000268,2024-07-09,Mobile App,No Response,False,0.0
CRS00008494,CMP0023,CUS0001159,2024-06-26,Outbound Call,No Response,False,0.0
CRS00008495,CMP0028,CUS0008268,2024-06-24,Email,No Response,False,0.0
CRS00008496,CMP0010,CUS0004957,2025-02-15,Mobile App,Converted,True,178501.59
CRS00008497,CMP0027,CUS0009771,2024-02-15,SMS,No Response,False,0.0
CRS00008498,CMP0030,CUS0009876,2025-05-29,Outbound Call,Not Interested,False,0.0
CRS00008499,CMP0028,CUS0005966,2025-06-10,SMS,No Response,False,0.0
CRS00008500,CMP0011,CUS0000091,2025-11-22,SMS,No Response,False,0.0
CRS00008501,CMP0007,CUS0002936,2024-01-07,Email,Converted,True,39144.6
CRS00008502,CMP0007,CUS0001571,2025-01-09,Mobile App,Converted,True,58199.63
CRS00008503,CMP0003,CUS0002787,2024-11-28,LINE OA,Interested,False,0.0
CRS00008504,CMP0003,CUS0003238,2024-12-27,LINE OA,No Response,False,0.0
CRS00008505,CMP0022,CUS0001755,2025-04-13,Mobile App,No Response,False,0.0
CRS00008506,CMP0005,CUS0008090,2025-09-04,SMS,Interested,False,0.0
CRS00008507,CMP0026,CUS0005543,2025-06-26,Email,Converted,True,109235.4
CRS00008508,CMP0018,CUS0004109,2025-05-17,Outbound Call,Opted Out,False,0.0
CRS00008509,CMP0016,CUS0008181,2024-07-10,SMS,No Response,False,0.0
CRS00008510,CMP0030,CUS0006705,2025-02-06,Mobile App,Opted Out,False,0.0
CRS00008511,CMP0022,CUS0002695,2025-03-02,Mobile App,No Response,False,0.0
CRS00008512,CMP0015,CUS0000337,2025-10-30,LINE OA,Not Interested,False,0.0
CRS00008513,CMP0025,CUS0002545,2025-07-24,Email,Interested,False,0.0
CRS00008514,CMP0008,CUS0001226,2026-01-03,LINE OA,No Response,False,0.0
CRS00008515,CMP0026,CUS0002705,2024-02-09,Branch,No Response,False,0.0
CRS00008516,CMP0010,CUS0002815,2024-06-18,LINE OA,No Response,False,0.0
CRS00008517,CMP0004,CUS0008099,2026-04-18,Branch,Interested,False,0.0
CRS00008518,CMP0026,CUS0000351,2024-11-06,Outbound Call,Not Interested,False,0.0
CRS00008519,CMP0011,CUS0007334,2024-04-02,SMS,Opted Out,False,0.0
CRS00008520,CMP0017,CUS0007238,2025-12-02,Outbound Call,No Response,False,0.0
CRS00008521,CMP0001,CUS0005752,2024-11-20,SMS,Interested,False,0.0
CRS00008522,CMP0017,CUS0002497,2025-07-23,Email,No Response,False,0.0
CRS00008523,CMP0020,CUS0005958,2024-01-23,Mobile App,Interested,False,0.0
CRS00008524,CMP0024,CUS0008298,2025-07-31,Outbound Call,Converted,True,182037.89
CRS00008525,CMP0024,CUS0002878,2025-05-03,Outbound Call,Opted Out,False,0.0
CRS00008526,CMP0014,CUS0005782,2024-08-06,Branch,Not Interested,False,0.0
CRS00008527,CMP0010,CUS0002210,2024-10-20,Branch,Opted Out,False,0.0
CRS00008528,CMP0003,CUS0001300,2025-08-11,Email,Interested,False,0.0
CRS00008529,CMP0023,CUS0000487,2025-08-29,LINE OA,Interested,False,0.0
CRS00008530,CMP0018,CUS0004413,2026-02-25,LINE OA,No Response,False,0.0
CRS00008531,CMP0026,CUS0004418,2025-05-25,Email,No Response,False,0.0
CRS00008532,CMP0028,CUS0009084,2024-05-14,LINE OA,Interested,False,0.0
CRS00008533,CMP0023,CUS0000046,2024-12-23,Outbound Call,No Response,False,0.0
CRS00008534,CMP0018,CUS0001278,2026-04-02,LINE OA,Converted,True,55486.86
CRS00008535,CMP0021,CUS0002317,2024-07-18,Branch,Converted,True,14128.61
CRS00008536,CMP0009,CUS0009040,2024-07-25,Mobile App,Interested,False,0.0
CRS00008537,CMP0021,CUS0004333,2025-01-10,Branch,Not Interested,False,0.0
CRS00008538,CMP0014,CUS0007507,2024-05-20,Outbound Call,No Response,False,0.0
CRS00008539,CMP0022,CUS0001314,2025-06-08,LINE OA,Interested,False,0.0
CRS00008540,CMP0015,CUS0000114,2024-08-16,SMS,Converted,True,81140.65
CRS00008541,CMP0006,CUS0001596,2024-04-28,Email,Interested,False,0.0
CRS00008542,CMP0019,CUS0009225,2025-05-29,LINE OA,No Response,False,0.0
CRS00008543,CMP0015,CUS0005878,2025-08-17,Mobile App,Not Interested,False,0.0
CRS00008544,CMP0011,CUS0009245,2024-01-08,LINE OA,Opted Out,False,0.0
CRS00008545,CMP0014,CUS0002032,2025-04-02,LINE OA,No Response,False,0.0
CRS00008546,CMP0017,CUS0007553,2024-07-12,Branch,Converted,True,52847.45
CRS00008547,CMP0011,CUS0002562,2025-01-28,Outbound Call,Interested,False,0.0
CRS00008548,CMP0009,CUS0000708,2024-02-23,Branch,Interested,False,0.0
CRS00008549,CMP0019,CUS0000345,2025-04-29,Mobile App,Opted Out,False,0.0
CRS00008550,CMP0022,CUS0005908,2026-04-05,Outbound Call,No Response,False,0.0
CRS00008551,CMP0012,CUS0001071,2024-11-16,Branch,Interested,False,0.0
CRS00008552,CMP0021,CUS0004408,2025-06-23,SMS,Interested,False,0.0
CRS00008553,CMP0001,CUS0005611,2024-02-14,LINE OA,No Response,False,0.0
CRS00008554,CMP0005,CUS0006531,2025-05-26,Mobile App,Converted,True,4127.83
CRS00008555,CMP0006,CUS0000687,2024-05-04,Mobile App,No Response,False,0.0
CRS00008556,CMP0013,CUS0006813,2024-03-02,LINE OA,No Response,False,0.0
CRS00008557,CMP0023,CUS0007931,2025-02-28,Outbound Call,No Response,False,0.0
CRS00008558,CMP0010,CUS0007684,2025-03-01,Mobile App,Converted,True,6608.66
CRS00008559,CMP0010,CUS0000736,2025-03-01,Branch,Converted,True,199588.69
CRS00008560,CMP0013,CUS0001621,2025-08-08,Branch,Converted,True,8286.66
CRS00008561,CMP0005,CUS0001471,2024-09-30,SMS,Converted,True,88528.54
CRS00008562,CMP0014,CUS0005578,2025-06-05,SMS,Interested,False,0.0
CRS00008563,CMP0026,CUS0009611,2024-10-27,Mobile App,Converted,True,127954.98
CRS00008564,CMP0028,CUS0001026,2024-06-17,LINE OA,No Response,False,0.0
CRS00008565,CMP0022,CUS0004259,2025-10-27,Email,No Response,False,0.0
CRS00008566,CMP0017,CUS0004874,2024-08-01,LINE OA,No Response,False,0.0
CRS00008567,CMP0028,CUS0009570,2025-09-13,Email,Opted Out,False,0.0
CRS00008568,CMP0018,CUS0002876,2024-10-26,LINE OA,No Response,False,0.0
CRS00008569,CMP0017,CUS0000979,2024-01-05,LINE OA,Converted,True,164903.62
CRS00008570,CMP0003,CUS0003692,2024-04-26,Mobile App,No Response,False,0.0
CRS00008571,CMP0008,CUS0004053,2025-05-06,Email,Not Interested,False,0.0
CRS00008572,CMP0006,CUS0003620,2024-05-10,LINE OA,Interested,False,0.0
CRS00008573,CMP0001,CUS0009650,2024-04-15,Outbound Call,No Response,False,0.0
CRS00008574,CMP0004,CUS0007676,2025-10-10,Outbound Call,Interested,False,0.0
CRS00008575,CMP0027,CUS0000613,2025-04-01,Outbound Call,Interested,False,0.0
CRS00008576,CMP0025,CUS0006988,2024-06-15,Outbound Call,No Response,False,0.0
CRS00008577,CMP0021,CUS0008860,2025-06-26,SMS,No Response,False,0.0
CRS00008578,CMP0019,CUS0005860,2025-11-15,Branch,No Response,False,0.0
CRS00008579,CMP0019,CUS0003528,2024-10-15,LINE OA,No Response,False,0.0
CRS00008580,CMP0017,CUS0000518,2024-04-12,SMS,Not Interested,False,0.0
CRS00008581,CMP0002,CUS0003772,2025-01-24,Email,Not Interested,False,0.0
CRS00008582,CMP0012,CUS0001735,2025-10-23,Mobile App,Not Interested,False,0.0
CRS00008583,CMP0002,CUS0009024,2025-12-25,Mobile App,Opted Out,False,0.0
CRS00008584,CMP0001,CUS0005770,2024-09-05,Branch,Interested,False,0.0
CRS00008585,CMP0012,CUS0007941,2025-12-30,Mobile App,Not Interested,False,0.0
CRS00008586,CMP0004,CUS0005002,2025-07-12,Branch,Interested,False,0.0
CRS00008587,CMP0030,CUS0005823,2024-06-15,Branch,Interested,False,0.0
CRS00008588,CMP0001,CUS0007864,2025-09-13,SMS,Not Interested,False,0.0
CRS00008589,CMP0020,CUS0003422,2024-03-21,SMS,Opted Out,False,0.0
CRS00008590,CMP0001,CUS0005103,2024-07-10,SMS,No Response,False,0.0
CRS00008591,CMP0017,CUS0005145,2026-02-22,Mobile App,Interested,False,0.0
CRS00008592,CMP0017,CUS0006243,2025-06-05,Outbound Call,No Response,False,0.0
CRS00008593,CMP0025,CUS0000516,2025-12-03,Outbound Call,No Response,False,0.0
CRS00008594,CMP0004,CUS0000995,2024-11-02,Email,Converted,True,196509.23
CRS00008595,CMP0024,CUS0007867,2025-12-08,Branch,No Response,False,0.0
CRS00008596,CMP0005,CUS0001061,2025-10-19,SMS,Opted Out,False,0.0
CRS00008597,CMP0019,CUS0001591,2024-07-17,LINE OA,Interested,False,0.0
CRS00008598,CMP0029,CUS0006542,2024-07-02,Branch,Interested,False,0.0
CRS00008599,CMP0011,CUS0006433,2025-04-04,Outbound Call,Not Interested,False,0.0
CRS00008600,CMP0030,CUS0006279,2025-03-19,Mobile App,Converted,True,198553.88
CRS00008601,CMP0002,CUS0001755,2024-08-17,Branch,Opted Out,False,0.0
CRS00008602,CMP0017,CUS0007154,2026-01-05,SMS,Opted Out,False,0.0
CRS00008603,CMP0029,CUS0000203,2025-06-23,Branch,No Response,False,0.0
CRS00008604,CMP0012,CUS0005930,2025-04-16,Branch,Not Interested,False,0.0
CRS00008605,CMP0015,CUS0000797,2024-04-08,Outbound Call,Not Interested,False,0.0
CRS00008606,CMP0025,CUS0006616,2025-03-20,LINE OA,Converted,True,22165.11
CRS00008607,CMP0013,CUS0000651,2026-02-04,Branch,Converted,True,86823.95
CRS00008608,CMP0030,CUS0009871,2024-07-27,Branch,Interested,False,0.0
CRS00008609,CMP0029,CUS0002049,2025-12-21,SMS,Interested,False,0.0
CRS00008610,CMP0021,CUS0002600,2025-09-05,Email,No Response,False,0.0
CRS00008611,CMP0017,CUS0002019,2024-12-23,LINE OA,Interested,False,0.0
CRS00008612,CMP0005,CUS0002486,2026-01-24,SMS,Not Interested,False,0.0
CRS00008613,CMP0010,CUS0001944,2026-02-13,LINE OA,Not Interested,False,0.0
CRS00008614,CMP0016,CUS0002683,2024-07-18,Email,Converted,True,23834.29
CRS00008615,CMP0007,CUS0007948,2025-11-15,Email,No Response,False,0.0
CRS00008616,CMP0007,CUS0000090,2025-09-22,Branch,No Response,False,0.0
CRS00008617,CMP0002,CUS0009244,2026-04-23,SMS,No Response,False,0.0
CRS00008618,CMP0005,CUS0005040,2024-04-04,Mobile App,Interested,False,0.0
CRS00008619,CMP0019,CUS0005005,2024-03-06,Outbound Call,Interested,False,0.0
CRS00008620,CMP0028,CUS0002894,2026-02-12,Branch,Interested,False,0.0
CRS00008621,CMP0002,CUS0000778,2024-06-23,Email,No Response,False,0.0
CRS00008622,CMP0028,CUS0008330,2025-10-31,Branch,Interested,False,0.0
CRS00008623,CMP0004,CUS0009360,2025-07-24,Mobile App,No Response,False,0.0
CRS00008624,CMP0028,CUS0006066,2025-10-06,Mobile App,No Response,False,0.0
CRS00008625,CMP0015,CUS0004549,2024-03-06,Email,Not Interested,False,0.0
CRS00008626,CMP0010,CUS0006927,2025-06-04,Email,Not Interested,False,0.0
CRS00008627,CMP0005,CUS0004171,2024-10-28,Email,Interested,False,0.0
CRS00008628,CMP0001,CUS0005759,2025-10-23,SMS,No Response,False,0.0
CRS00008629,CMP0028,CUS0005526,2025-11-22,Mobile App,Converted,True,123271.63
CRS00008630,CMP0025,CUS0001031,2025-08-13,Mobile App,No Response,False,0.0
CRS00008631,CMP0030,CUS0007493,2025-05-27,LINE OA,Opted Out,False,0.0
CRS00008632,CMP0004,CUS0008050,2025-04-21,Branch,Not Interested,False,0.0
CRS00008633,CMP0021,CUS0004589,2025-01-15,Email,Interested,False,0.0
CRS00008634,CMP0002,CUS0006037,2025-04-25,LINE OA,Converted,True,26826.36
CRS00008635,CMP0009,CUS0002175,2025-08-27,Branch,Converted,True,191258.33
CRS00008636,CMP0010,CUS0001678,2025-11-05,Outbound Call,Interested,False,0.0
CRS00008637,CMP0006,CUS0008633,2025-07-02,Mobile App,No Response,False,0.0
CRS00008638,CMP0009,CUS0003867,2025-10-14,Mobile App,Interested,False,0.0
CRS00008639,CMP0002,CUS0006961,2024-02-19,Branch,Not Interested,False,0.0
CRS00008640,CMP0030,CUS0003138,2025-01-19,Outbound Call,Interested,False,0.0
CRS00008641,CMP0014,CUS0009920,2026-03-31,Mobile App,Not Interested,False,0.0
CRS00008642,CMP0014,CUS0005254,2024-11-20,Email,No Response,False,0.0
CRS00008643,CMP0017,CUS0002990,2025-05-06,Branch,No Response,False,0.0
CRS00008644,CMP0013,CUS0006425,2024-08-10,LINE OA,Interested,False,0.0
CRS00008645,CMP0003,CUS0006613,2025-07-23,LINE OA,Interested,False,0.0
CRS00008646,CMP0029,CUS0008718,2025-01-13,LINE OA,Interested,False,0.0
CRS00008647,CMP0005,CUS0009962,2025-01-26,Mobile App,No Response,False,0.0
CRS00008648,CMP0022,CUS0006226,2024-06-12,Mobile App,No Response,False,0.0
