schedule_id,loan_id,installment_no,due_date,principal_due_thb,interest_due_thb,total_due_thb,paid
LRS00025311,LON0001105,3,2023-07-08,32130.29,13770.13,45900.42,True
LRS00025312,LON0001105,4,2023-08-07,32130.29,13770.13,45900.42,True
LRS00025313,LON0001105,5,2023-09-06,32130.29,13770.13,45900.42,True
LRS00025314,LON0001105,6,2023-10-06,32130.29,13770.13,45900.42,True
LRS00025315,LON0001105,7,2023-11-05,32130.29,13770.13,45900.42,False
LRS00025316,LON0001105,8,2023-12-05,32130.29,13770.13,45900.42,True
LRS00025317,LON0001105,9,2024-01-04,32130.29,13770.13,45900.42,True
LRS00025318,LON0001105,10,2024-02-03,32130.29,13770.13,45900.42,True
LRS00025319,LON0001105,11,2024-03-04,32130.29,13770.13,45900.42,True
LRS00025320,LON0001105,12,2024-04-03,32130.29,13770.13,45900.42,True
LRS00025321,LON0001105,13,2024-05-03,32130.29,13770.13,45900.42,True
LRS00025322,LON0001105,14,2024-06-02,32130.29,13770.13,45900.42,True
LRS00025323,LON0001105,15,2024-07-02,32130.29,13770.13,45900.42,True
LRS00025324,LON0001105,16,2024-08-01,32130.29,13770.13,45900.42,False
LRS00025325,LON0001105,17,2024-08-31,32130.29,13770.13,45900.42,True
LRS00025326,LON0001105,18,2024-09-30,32130.29,13770.13,45900.42,True
LRS00025327,LON0001105,19,2024-10-30,32130.29,13770.13,45900.42,True
LRS00025328,LON0001105,20,2024-11-29,32130.29,13770.13,45900.42,True
LRS00025329,LON0001105,21,2024-12-29,32130.29,13770.13,45900.42,True
LRS00025330,LON0001105,22,2025-01-28,32130.29,13770.13,45900.42,True
LRS00025331,LON0001105,23,2025-02-27,32130.29,13770.13,45900.42,True
LRS00025332,LON0001105,24,2025-03-29,32130.29,13770.13,45900.42,True
LRS00025333,LON0001106,1,2026-02-28,36976.05,15846.88,52822.93,True
LRS00025334,LON0001106,2,2026-03-30,36976.05,15846.88,52822.93,True
LRS00025335,LON0001106,3,2026-04-29,36976.05,15846.88,52822.93,True
LRS00025336,LON0001106,4,2026-05-29,36976.05,15846.88,52822.93,False
LRS00025337,LON0001106,5,2026-06-28,36976.05,15846.88,52822.93,False
LRS00025338,LON0001106,6,2026-07-28,36976.05,15846.88,52822.93,False
LRS00025339,LON0001106,7,2026-08-27,36976.05,15846.88,52822.93,False
LRS00025340,LON0001106,8,2026-09-26,36976.05,15846.88,52822.93,False
LRS00025341,LON0001106,9,2026-10-26,36976.05,15846.88,52822.93,False
LRS00025342,LON0001106,10,2026-11-25,36976.05,15846.88,52822.93,False
LRS00025343,LON0001106,11,2026-12-25,36976.05,15846.88,52822.93,False
LRS00025344,LON0001106,12,2027-01-24,36976.05,15846.88,52822.93,False
LRS00025345,LON0001106,13,2027-02-23,36976.05,15846.88,52822.93,False
LRS00025346,LON0001106,14,2027-03-25,36976.05,15846.88,52822.93,False
LRS00025347,LON0001106,15,2027-04-24,36976.05,15846.88,52822.93,False
LRS00025348,LON0001106,16,2027-05-24,36976.05,15846.88,52822.93,False
LRS00025349,LON0001106,17,2027-06-23,36976.05,15846.88,52822.93,False
LRS00025350,LON0001106,18,2027-07-23,36976.05,15846.88,52822.93,False
LRS00025351,LON0001106,19,2027-08-22,36976.05,15846.88,52822.93,False
LRS00025352,LON0001106,20,2027-09-21,36976.05,15846.88,52822.93,False
LRS00025353,LON0001106,21,2027-10-21,36976.05,15846.88,52822.93,False
LRS00025354,LON0001106,22,2027-11-20,36976.05,15846.88,52822.93,False
LRS00025355,LON0001106,23,2027-12-20,36976.05,15846.88,52822.93,False
LRS00025356,LON0001106,24,2028-01-19,36976.05,15846.88,52822.93,False
LRS00025357,LON0001107,1,2024-10-08,5894.82,2526.35,8421.17,True
LRS00025358,LON0001107,2,2024-11-07,5894.82,2526.35,8421.17,True
LRS00025359,LON0001107,3,2024-12-07,5894.82,2526.35,8421.17,True
LRS00025360,LON0001107,4,2025-01-06,5894.82,2526.35,8421.17,True
LRS00025361,LON0001107,5,2025-02-05,5894.82,2526.35,8421.17,True
LRS00025362,LON0001107,6,2025-03-07,5894.82,2526.35,8421.17,True
LRS00025363,LON0001107,7,2025-04-06,5894.82,2526.35,8421.17,True
LRS00025364,LON0001107,8,2025-05-06,5894.82,2526.35,8421.17,True
LRS00025365,LON0001107,9,2025-06-05,5894.82,2526.35,8421.17,True
LRS00025366,LON0001107,10,2025-07-05,5894.82,2526.35,8421.17,True
LRS00025367,LON0001107,11,2025-08-04,5894.82,2526.35,8421.17,True
LRS00025368,LON0001107,12,2025-09-03,5894.82,2526.35,8421.17,True
LRS00025369,LON0001107,13,2025-10-03,5894.82,2526.35,8421.17,True
LRS00025370,LON0001107,14,2025-11-02,5894.82,2526.35,8421.17,True
LRS00025371,LON0001107,15,2025-12-02,5894.82,2526.35,8421.17,True
LRS00025372,LON0001107,16,2026-01-01,5894.82,2526.35,8421.17,True
LRS00025373,LON0001107,17,2026-01-31,5894.82,2526.35,8421.17,True
LRS00025374,LON0001107,18,2026-03-02,5894.82,2526.35,8421.17,True
LRS00025375,LON0001107,19,2026-04-01,5894.82,2526.35,8421.17,True
LRS00025376,LON0001107,20,2026-05-01,5894.82,2526.35,8421.17,False
LRS00025377,LON0001107,21,2026-05-31,5894.82,2526.35,8421.17,False
LRS00025378,LON0001107,22,2026-06-30,5894.82,2526.35,8421.17,False
LRS00025379,LON0001107,23,2026-07-30,5894.82,2526.35,8421.17,False
LRS00025380,LON0001107,24,2026-08-29,5894.82,2526.35,8421.17,False
LRS00025381,LON0001108,1,2024-05-13,736629.26,315698.25,1052327.51,True
LRS00025382,LON0001108,2,2024-06-12,736629.26,315698.25,1052327.51,True
LRS00025383,LON0001108,3,2024-07-12,736629.26,315698.25,1052327.51,True
LRS00025384,LON0001108,4,2024-08-11,736629.26,315698.25,1052327.51,True
LRS00025385,LON0001108,5,2024-09-10,736629.26,315698.25,1052327.51,False
LRS00025386,LON0001108,6,2024-10-10,736629.26,315698.25,1052327.51,True
LRS00025387,LON0001108,7,2024-11-09,736629.26,315698.25,1052327.51,True
LRS00025388,LON0001108,8,2024-12-09,736629.26,315698.25,1052327.51,True
LRS00025389,LON0001108,9,2025-01-08,736629.26,315698.25,1052327.51,True
LRS00025390,LON0001108,10,2025-02-07,736629.26,315698.25,1052327.51,True
LRS00025391,LON0001108,11,2025-03-09,736629.26,315698.25,1052327.51,True
LRS00025392,LON0001108,12,2025-04-08,736629.26,315698.25,1052327.51,True
LRS00025393,LON0001109,1,2022-07-20,23017.56,9864.67,32882.23,True
LRS00025394,LON0001109,2,2022-08-19,23017.56,9864.67,32882.23,True
LRS00025395,LON0001109,3,2022-09-18,23017.56,9864.67,32882.23,True
LRS00025396,LON0001109,4,2022-10-18,23017.56,9864.67,32882.23,True
LRS00025397,LON0001109,5,2022-11-17,23017.56,9864.67,32882.23,True
LRS00025398,LON0001109,6,2022-12-17,23017.56,9864.67,32882.23,True
LRS00025399,LON0001109,7,2023-01-16,23017.56,9864.67,32882.23,True
LRS00025400,LON0001109,8,2023-02-15,23017.56,9864.67,32882.23,True
LRS00025401,LON0001109,9,2023-03-17,23017.56,9864.67,32882.23,True
LRS00025402,LON0001109,10,2023-04-16,23017.56,9864.67,32882.23,True
LRS00025403,LON0001109,11,2023-05-16,23017.56,9864.67,32882.23,True
LRS00025404,LON0001109,12,2023-06-15,23017.56,9864.67,32882.23,True
LRS00025405,LON0001109,13,2023-07-15,23017.56,9864.67,32882.23,True
LRS00025406,LON0001109,14,2023-08-14,23017.56,9864.67,32882.23,True
LRS00025407,LON0001109,15,2023-09-13,23017.56,9864.67,32882.23,True
LRS00025408,LON0001109,16,2023-10-13,23017.56,9864.67,32882.23,True
LRS00025409,LON0001109,17,2023-11-12,23017.56,9864.67,32882.23,False
LRS00025410,LON0001109,18,2023-12-12,23017.56,9864.67,32882.23,True
LRS00025411,LON0001109,19,2024-01-11,23017.56,9864.67,32882.23,True
LRS00025412,LON0001109,20,2024-02-10,23017.56,9864.67,32882.23,False
LRS00025413,LON0001109,21,2024-03-11,23017.56,9864.67,32882.23,True
LRS00025414,LON0001109,22,2024-04-10,23017.56,9864.67,32882.23,True
LRS00025415,LON0001109,23,2024-05-10,23017.56,9864.67,32882.23,True
LRS00025416,LON0001109,24,2024-06-09,23017.56,9864.67,32882.23,True
LRS00025417,LON0001110,1,2025-07-02,15433.95,6614.55,22048.5,True
LRS00025418,LON0001110,2,2025-08-01,15433.95,6614.55,22048.5,False
LRS00025419,LON0001110,3,2025-08-31,15433.95,6614.55,22048.5,True
LRS00025420,LON0001110,4,2025-09-30,15433.95,6614.55,22048.5,True
LRS00025421,LON0001110,5,2025-10-30,15433.95,6614.55,22048.5,True
LRS00025422,LON0001110,6,2025-11-29,15433.95,6614.55,22048.5,True
LRS00025423,LON0001110,7,2025-12-29,15433.95,6614.55,22048.5,True
LRS00025424,LON0001110,8,2026-01-28,15433.95,6614.55,22048.5,True
LRS00025425,LON0001110,9,2026-02-27,15433.95,6614.55,22048.5,True
LRS00025426,LON0001110,10,2026-03-29,15433.95,6614.55,22048.5,True
LRS00025427,LON0001110,11,2026-04-28,15433.95,6614.55,22048.5,True
LRS00025428,LON0001110,12,2026-05-28,15433.95,6614.55,22048.5,False
LRS00025429,LON0001110,13,2026-06-27,15433.95,6614.55,22048.5,False
LRS00025430,LON0001110,14,2026-07-27,15433.95,6614.55,22048.5,False
LRS00025431,LON0001110,15,2026-08-26,15433.95,6614.55,22048.5,False
LRS00025432,LON0001110,16,2026-09-25,15433.95,6614.55,22048.5,False
LRS00025433,LON0001110,17,2026-10-25,15433.95,6614.55,22048.5,False
LRS00025434,LON0001110,18,2026-11-24,15433.95,6614.55,22048.5,False
LRS00025435,LON0001110,19,2026-12-24,15433.95,6614.55,22048.5,False
LRS00025436,LON0001110,20,2027-01-23,15433.95,6614.55,22048.5,False
LRS00025437,LON0001110,21,2027-02-22,15433.95,6614.55,22048.5,False
LRS00025438,LON0001110,22,2027-03-24,15433.95,6614.55,22048.5,False
LRS00025439,LON0001110,23,2027-04-23,15433.95,6614.55,22048.5,False
LRS00025440,LON0001110,24,2027-05-23,15433.95,6614.55,22048.5,False
LRS00025441,LON0001111,1,2022-04-28,3650.23,1564.38,5214.61,True
LRS00025442,LON0001111,2,2022-05-28,3650.23,1564.38,5214.61,True
LRS00025443,LON0001111,3,2022-06-27,3650.23,1564.38,5214.61,True
LRS00025444,LON0001111,4,2022-07-27,3650.23,1564.38,5214.61,True
LRS00025445,LON0001111,5,2022-08-26,3650.23,1564.38,5214.61,False
LRS00025446,LON0001111,6,2022-09-25,3650.23,1564.38,5214.61,True
LRS00025447,LON0001111,7,2022-10-25,3650.23,1564.38,5214.61,True
LRS00025448,LON0001111,8,2022-11-24,3650.23,1564.38,5214.61,True
LRS00025449,LON0001111,9,2022-12-24,3650.23,1564.38,5214.61,True
LRS00025450,LON0001111,10,2023-01-23,3650.23,1564.38,5214.61,True
LRS00025451,LON0001111,11,2023-02-22,3650.23,1564.38,5214.61,True
LRS00025452,LON0001111,12,2023-03-24,3650.23,1564.38,5214.61,True
LRS00025453,LON0001111,13,2023-04-23,3650.23,1564.38,5214.61,True
LRS00025454,LON0001111,14,2023-05-23,3650.23,1564.38,5214.61,True
LRS00025455,LON0001111,15,2023-06-22,3650.23,1564.38,5214.61,False
LRS00025456,LON0001111,16,2023-07-22,3650.23,1564.38,5214.61,True
LRS00025457,LON0001111,17,2023-08-21,3650.23,1564.38,5214.61,True
LRS00025458,LON0001111,18,2023-09-20,3650.23,1564.38,5214.61,True
LRS00025459,LON0001111,19,2023-10-20,3650.23,1564.38,5214.61,True
LRS00025460,LON0001111,20,2023-11-19,3650.23,1564.38,5214.61,True
LRS00025461,LON0001111,21,2023-12-19,3650.23,1564.38,5214.61,True
LRS00025462,LON0001111,22,2024-01-18,3650.23,1564.38,5214.61,True
LRS00025463,LON0001111,23,2024-02-17,3650.23,1564.38,5214.61,True
LRS00025464,LON0001111,24,2024-03-18,3650.23,1564.38,5214.61,True
LRS00025465,LON0001112,1,2024-07-18,462135.35,198058.01,660193.36,True
LRS00025466,LON0001112,2,2024-08-17,462135.35,198058.01,660193.36,True
LRS00025467,LON0001112,3,2024-09-16,462135.35,198058.01,660193.36,True
LRS00025468,LON0001112,4,2024-10-16,462135.35,198058.01,660193.36,True
LRS00025469,LON0001112,5,2024-11-15,462135.35,198058.01,660193.36,True
LRS00025470,LON0001112,6,2024-12-15,462135.35,198058.01,660193.36,True
LRS00025471,LON0001112,7,2025-01-14,462135.35,198058.01,660193.36,True
LRS00025472,LON0001112,8,2025-02-13,462135.35,198058.01,660193.36,True
LRS00025473,LON0001112,9,2025-03-15,462135.35,198058.01,660193.36,True
LRS00025474,LON0001112,10,2025-04-14,462135.35,198058.01,660193.36,True
LRS00025475,LON0001112,11,2025-05-14,462135.35,198058.01,660193.36,True
LRS00025476,LON0001112,12,2025-06-13,462135.35,198058.01,660193.36,True
LRS00025477,LON0001112,13,2025-07-13,462135.35,198058.01,660193.36,True
LRS00025478,LON0001112,14,2025-08-12,462135.35,198058.01,660193.36,True
LRS00025479,LON0001112,15,2025-09-11,462135.35,198058.01,660193.36,True
LRS00025480,LON0001112,16,2025-10-11,462135.35,198058.01,660193.36,False
LRS00025481,LON0001112,17,2025-11-10,462135.35,198058.01,660193.36,True
LRS00025482,LON0001112,18,2025-12-10,462135.35,198058.01,660193.36,True
LRS00025483,LON0001112,19,2026-01-09,462135.35,198058.01,660193.36,True
LRS00025484,LON0001112,20,2026-02-08,462135.35,198058.01,660193.36,True
LRS00025485,LON0001112,21,2026-03-10,462135.35,198058.01,660193.36,True
LRS00025486,LON0001112,22,2026-04-09,462135.35,198058.01,660193.36,True
LRS00025487,LON0001112,23,2026-05-09,462135.35,198058.01,660193.36,False
LRS00025488,LON0001112,24,2026-06-08,462135.35,198058.01,660193.36,False
LRS00025489,LON0001113,1,2020-09-17,82244.22,35247.52,117491.74,True
LRS00025490,LON0001113,2,2020-10-17,82244.22,35247.52,117491.74,True
LRS00025491,LON0001113,3,2020-11-16,82244.22,35247.52,117491.74,True
LRS00025492,LON0001113,4,2020-12-16,82244.22,35247.52,117491.74,True
LRS00025493,LON0001113,5,2021-01-15,82244.22,35247.52,117491.74,True
LRS00025494,LON0001113,6,2021-02-14,82244.22,35247.52,117491.74,True
LRS00025495,LON0001113,7,2021-03-16,82244.22,35247.52,117491.74,True
LRS00025496,LON0001113,8,2021-04-15,82244.22,35247.52,117491.74,True
LRS00025497,LON0001113,9,2021-05-15,82244.22,35247.52,117491.74,False
LRS00025498,LON0001113,10,2021-06-14,82244.22,35247.52,117491.74,False
LRS00025499,LON0001113,11,2021-07-14,82244.22,35247.52,117491.74,False
LRS00025500,LON0001113,12,2021-08-13,82244.22,35247.52,117491.74,True
LRS00025501,LON0001113,13,2021-09-12,82244.22,35247.52,117491.74,False
LRS00025502,LON0001113,14,2021-10-12,82244.22,35247.52,117491.74,True
LRS00025503,LON0001113,15,2021-11-11,82244.22,35247.52,117491.74,True
LRS00025504,LON0001113,16,2021-12-11,82244.22,35247.52,117491.74,True
LRS00025505,LON0001113,17,2022-01-10,82244.22,35247.52,117491.74,True
LRS00025506,LON0001113,18,2022-02-09,82244.22,35247.52,117491.74,True
LRS00025507,LON0001113,19,2022-03-11,82244.22,35247.52,117491.74,True
LRS00025508,LON0001113,20,2022-04-10,82244.22,35247.52,117491.74,True
LRS00025509,LON0001113,21,2022-05-10,82244.22,35247.52,117491.74,True
LRS00025510,LON0001113,22,2022-06-09,82244.22,35247.52,117491.74,True
LRS00025511,LON0001113,23,2022-07-09,82244.22,35247.52,117491.74,True
LRS00025512,LON0001113,24,2022-08-08,82244.22,35247.52,117491.74,True
LRS00025513,LON0001114,1,2023-09-28,42278.02,18119.15,60397.17,True
LRS00025514,LON0001114,2,2023-10-28,42278.02,18119.15,60397.17,True
LRS00025515,LON0001114,3,2023-11-27,42278.02,18119.15,60397.17,False
LRS00025516,LON0001114,4,2023-12-27,42278.02,18119.15,60397.17,True
LRS00025517,LON0001114,5,2024-01-26,42278.02,18119.15,60397.17,True
LRS00025518,LON0001114,6,2024-02-25,42278.02,18119.15,60397.17,False
LRS00025519,LON0001114,7,2024-03-26,42278.02,18119.15,60397.17,True
LRS00025520,LON0001114,8,2024-04-25,42278.02,18119.15,60397.17,True
LRS00025521,LON0001114,9,2024-05-25,42278.02,18119.15,60397.17,True
LRS00025522,LON0001114,10,2024-06-24,42278.02,18119.15,60397.17,True
LRS00025523,LON0001114,11,2024-07-24,42278.02,18119.15,60397.17,True
LRS00025524,LON0001114,12,2024-08-23,42278.02,18119.15,60397.17,True
LRS00025525,LON0001114,13,2024-09-22,42278.02,18119.15,60397.17,True
LRS00025526,LON0001114,14,2024-10-22,42278.02,18119.15,60397.17,True
LRS00025527,LON0001114,15,2024-11-21,42278.02,18119.15,60397.17,True
LRS00025528,LON0001114,16,2024-12-21,42278.02,18119.15,60397.17,True
LRS00025529,LON0001114,17,2025-01-20,42278.02,18119.15,60397.17,True
LRS00025530,LON0001114,18,2025-02-19,42278.02,18119.15,60397.17,True
LRS00025531,LON0001114,19,2025-03-21,42278.02,18119.15,60397.17,True
LRS00025532,LON0001114,20,2025-04-20,42278.02,18119.15,60397.17,True
LRS00025533,LON0001114,21,2025-05-20,42278.02,18119.15,60397.17,True
LRS00025534,LON0001114,22,2025-06-19,42278.02,18119.15,60397.17,False
LRS00025535,LON0001114,23,2025-07-19,42278.02,18119.15,60397.17,True
LRS00025536,LON0001114,24,2025-08-18,42278.02,18119.15,60397.17,True
LRS00025537,LON0001115,1,2021-04-23,16783.43,7192.9,23976.33,True
LRS00025538,LON0001115,2,2021-05-23,16783.43,7192.9,23976.33,True
LRS00025539,LON0001115,3,2021-06-22,16783.43,7192.9,23976.33,True
LRS00025540,LON0001115,4,2021-07-22,16783.43,7192.9,23976.33,True
LRS00025541,LON0001115,5,2021-08-21,16783.43,7192.9,23976.33,True
LRS00025542,LON0001115,6,2021-09-20,16783.43,7192.9,23976.33,True
LRS00025543,LON0001115,7,2021-10-20,16783.43,7192.9,23976.33,True
LRS00025544,LON0001115,8,2021-11-19,16783.43,7192.9,23976.33,True
LRS00025545,LON0001115,9,2021-12-19,16783.43,7192.9,23976.33,True
LRS00025546,LON0001115,10,2022-01-18,16783.43,7192.9,23976.33,False
LRS00025547,LON0001115,11,2022-02-17,16783.43,7192.9,23976.33,True
LRS00025548,LON0001115,12,2022-03-19,16783.43,7192.9,23976.33,True
LRS00025549,LON0001115,13,2022-04-18,16783.43,7192.9,23976.33,True
LRS00025550,LON0001115,14,2022-05-18,16783.43,7192.9,23976.33,True
LRS00025551,LON0001115,15,2022-06-17,16783.43,7192.9,23976.33,True
LRS00025552,LON0001115,16,2022-07-17,16783.43,7192.9,23976.33,True
LRS00025553,LON0001115,17,2022-08-16,16783.43,7192.9,23976.33,True
LRS00025554,LON0001115,18,2022-09-15,16783.43,7192.9,23976.33,True
LRS00025555,LON0001115,19,2022-10-15,16783.43,7192.9,23976.33,True
LRS00025556,LON0001115,20,2022-11-14,16783.43,7192.9,23976.33,True
LRS00025557,LON0001115,21,2022-12-14,16783.43,7192.9,23976.33,True
LRS00025558,LON0001115,22,2023-01-13,16783.43,7192.9,23976.33,True
LRS00025559,LON0001115,23,2023-02-12,16783.43,7192.9,23976.33,True
LRS00025560,LON0001115,24,2023-03-14,16783.43,7192.9,23976.33,True
LRS00025561,LON0001116,1,2022-11-08,133907.79,57389.05,191296.84,True
LRS00025562,LON0001116,2,2022-12-08,133907.79,57389.05,191296.84,True
LRS00025563,LON0001116,3,2023-01-07,133907.79,57389.05,191296.84,True
LRS00025564,LON0001116,4,2023-02-06,133907.79,57389.05,191296.84,True
LRS00025565,LON0001116,5,2023-03-08,133907.79,57389.05,191296.84,True
LRS00025566,LON0001116,6,2023-04-07,133907.79,57389.05,191296.84,True
LRS00025567,LON0001116,7,2023-05-07,133907.79,57389.05,191296.84,True
LRS00025568,LON0001116,8,2023-06-06,133907.79,57389.05,191296.84,True
LRS00025569,LON0001116,9,2023-07-06,133907.79,57389.05,191296.84,True
LRS00025570,LON0001116,10,2023-08-05,133907.79,57389.05,191296.84,True
LRS00025571,LON0001116,11,2023-09-04,133907.79,57389.05,191296.84,True
LRS00025572,LON0001116,12,2023-10-04,133907.79,57389.05,191296.84,True
LRS00025573,LON0001116,13,2023-11-03,133907.79,57389.05,191296.84,True
LRS00025574,LON0001116,14,2023-12-03,133907.79,57389.05,191296.84,False
LRS00025575,LON0001116,15,2024-01-02,133907.79,57389.05,191296.84,True
LRS00025576,LON0001116,16,2024-02-01,133907.79,57389.05,191296.84,True
LRS00025577,LON0001116,17,2024-03-02,133907.79,57389.05,191296.84,True
LRS00025578,LON0001116,18,2024-04-01,133907.79,57389.05,191296.84,True
LRS00025579,LON0001116,19,2024-05-01,133907.79,57389.05,191296.84,True
LRS00025580,LON0001116,20,2024-05-31,133907.79,57389.05,191296.84,True
LRS00025581,LON0001116,21,2024-06-30,133907.79,57389.05,191296.84,True
LRS00025582,LON0001116,22,2024-07-30,133907.79,57389.05,191296.84,True
LRS00025583,LON0001116,23,2024-08-29,133907.79,57389.05,191296.84,True
LRS00025584,LON0001116,24,2024-09-28,133907.79,57389.05,191296.84,False
LRS00025585,LON0001117,1,2020-11-27,8834.19,3786.08,12620.27,True
LRS00025586,LON0001117,2,2020-12-27,8834.19,3786.08,12620.27,True
LRS00025587,LON0001117,3,2021-01-26,8834.19,3786.08,12620.27,True
LRS00025588,LON0001117,4,2021-02-25,8834.19,3786.08,12620.27,True
LRS00025589,LON0001117,5,2021-03-27,8834.19,3786.08,12620.27,True
LRS00025590,LON0001117,6,2021-04-26,8834.19,3786.08,12620.27,True
LRS00025591,LON0001117,7,2021-05-26,8834.19,3786.08,12620.27,False
LRS00025592,LON0001117,8,2021-06-25,8834.19,3786.08,12620.27,True
LRS00025593,LON0001117,9,2021-07-25,8834.19,3786.08,12620.27,True
LRS00025594,LON0001117,10,2021-08-24,8834.19,3786.08,12620.27,True
LRS00025595,LON0001117,11,2021-09-23,8834.19,3786.08,12620.27,True
LRS00025596,LON0001117,12,2021-10-23,8834.19,3786.08,12620.27,True
LRS00025597,LON0001117,13,2021-11-22,8834.19,3786.08,12620.27,True
LRS00025598,LON0001117,14,2021-12-22,8834.19,3786.08,12620.27,True
LRS00025599,LON0001117,15,2022-01-21,8834.19,3786.08,12620.27,True
LRS00025600,LON0001117,16,2022-02-20,8834.19,3786.08,12620.27,True
LRS00025601,LON0001117,17,2022-03-22,8834.19,3786.08,12620.27,True
LRS00025602,LON0001117,18,2022-04-21,8834.19,3786.08,12620.27,True
LRS00025603,LON0001117,19,2022-05-21,8834.19,3786.08,12620.27,True
LRS00025604,LON0001117,20,2022-06-20,8834.19,3786.08,12620.27,True
LRS00025605,LON0001117,21,2022-07-20,8834.19,3786.08,12620.27,True
LRS00025606,LON0001117,22,2022-08-19,8834.19,3786.08,12620.27,True
LRS00025607,LON0001117,23,2022-09-18,8834.19,3786.08,12620.27,True
LRS00025608,LON0001117,24,2022-10-18,8834.19,3786.08,12620.27,True
LRS00025609,LON0001118,1,2026-04-23,62003.57,26572.96,88576.53,True
LRS00025610,LON0001118,2,2026-05-23,62003.57,26572.96,88576.53,False
LRS00025611,LON0001118,3,2026-06-22,62003.57,26572.96,88576.53,False
LRS00025612,LON0001118,4,2026-07-22,62003.57,26572.96,88576.53,False
LRS00025613,LON0001118,5,2026-08-21,62003.57,26572.96,88576.53,False
LRS00025614,LON0001118,6,2026-09-20,62003.57,26572.96,88576.53,False
