loan_id,customer_id,product_id,branch_id,principal_thb,interest_rate_pct,term_months,start_date,end_date,monthly_payment_thb,outstanding_balance_thb,status
LON0001119,CUS0008325,PRD-LN04,BR0018,8659711.65,11.61,24,2026-03-17,2028-03-06,406067.31,8354166.71,Current
LON0001120,CUS0005192,PRD-LN03,BR0026,6589430.64,20.75,24,2026-02-09,2028-01-30,337793.59,2090100.38,Current
LON0001121,CUS0004206,PRD-LN04,BR0018,7048253.74,4.8,24,2020-01-31,2022-01-20,308585.77,4937764.08,Current
LON0001122,CUS0001479,PRD-LN02,BR0040,1870369.21,7.8,240,2023-12-05,2043-08-22,15412.52,1379744.14,Current
LON0001123,CUS0008891,PRD-LN04,BR0009,1127138.8,10.13,36,2023-07-15,2026-06-29,36438.43,115348.05,Current
LON0001124,CUS0003639,PRD-LN04,BR0005,7901765.43,10.13,36,2026-04-18,2029-04-02,255450.29,3341774.36,Current
LON0001125,CUS0006445,PRD-LN03,BR0003,3471655.71,18.26,48,2021-05-21,2025-04-30,102452.15,2141758.56,Current
LON0001126,CUS0008245,PRD-LN02,BR0043,1071597.89,6.89,60,2026-01-24,2030-12-29,21163.35,719418.47,Current
LON0001127,CUS0009642,PRD-LN01,BR0030,263734.89,6.12,36,2023-04-30,2026-04-14,8037.67,137360.44,Late
LON0001128,CUS0006857,PRD-LN02,BR0019,2072880.66,12.64,84,2022-03-21,2029-02-12,37305.26,1623624.44,Current
LON0001129,CUS0001319,PRD-LN04,BR0025,9341154.17,17.34,36,2022-07-06,2025-06-20,334620.41,9037056.54,Current
LON0001130,CUS0006881,PRD-LN02,BR0001,2156673.79,20.0,24,2023-01-01,2024-12-21,109765.64,1691351.4,Current
LON0001131,CUS0004503,PRD-LN02,BR0001,1941907.72,5.92,48,2023-09-22,2027-09-01,45534.57,1060974.82,Current
LON0001132,CUS0008005,PRD-LN03,BR0038,10065584.59,18.75,240,2024-08-18,2044-05-05,161176.79,1394017.59,Late
LON0001133,CUS0007339,PRD-LN02,BR0022,1403890.36,19.31,12,2023-10-17,2024-10-11,129585.53,1212947.63,Current
LON0001134,CUS0008217,PRD-LN01,BR0021,206051.21,11.36,36,2020-12-18,2023-12-03,6781.03,134244.58,Closed
LON0001135,CUS0004952,PRD-LN04,BR0041,8804125.37,20.42,24,2022-10-29,2024-10-18,449901.5,3847862.9,Current
LON0001136,CUS0007383,PRD-LN04,BR0047,4072050.61,8.04,84,2023-05-23,2030-04-16,63549.03,1413711.75,Current
LON0001137,CUS0003337,PRD-LN02,BR0041,750733.61,7.89,120,2024-04-29,2034-03-08,9064.89,239241.62,Current
LON0001138,CUS0003800,PRD-LN02,BR0007,1271952.34,4.46,24,2022-04-09,2024-03-29,55495.22,148918.95,Current
LON0001139,CUS0005800,PRD-LN04,BR0005,4944293.79,5.23,120,2021-08-26,2031-07-05,52999.52,1982711.89,Current
LON0001140,CUS0008372,PRD-LN02,BR0004,2266567.21,18.12,180,2020-06-16,2035-03-30,36697.13,322985.54,Current
LON0001141,CUS0002836,PRD-LN03,BR0036,11511615.56,10.68,120,2026-02-07,2035-12-17,156494.52,5091716.03,Current
LON0001142,CUS0002852,PRD-LN02,BR0006,476118.74,17.14,240,2025-06-20,2045-03-07,7034.45,135595.67,Current
LON0001143,CUS0004517,PRD-LN04,BR0007,1659848.1,6.04,12,2023-12-30,2024-12-24,142887.72,309646.77,Current
LON0001144,CUS0008386,PRD-LN01,BR0001,804469.09,19.19,240,2022-10-31,2042-07-18,13156.89,340469.28,Current
LON0001145,CUS0003385,PRD-LN04,BR0037,9372189.74,21.74,12,2022-04-15,2023-04-10,876011.95,3698017.59,Current
LON0001146,CUS0002176,PRD-LN04,BR0027,1365590.18,10.76,84,2023-03-08,2030-01-30,23210.26,196949.89,Current
LON0001147,CUS0005951,PRD-LN03,BR0023,12989664.93,16.7,360,2024-03-14,2053-10-08,182029.82,5450227.49,Late
LON0001148,CUS0005321,PRD-LN04,BR0010,9104808.93,15.6,84,2020-04-11,2027-03-06,178772.2,8294973.56,Current
LON0001149,CUS0002499,PRD-LN02,BR0002,2161478.05,19.43,240,2025-10-08,2045-06-25,35755.09,1383904.35,Current
LON0001150,CUS0000122,PRD-LN03,BR0012,3576390.15,8.52,84,2023-02-18,2030-01-12,56673.43,2303302.19,Late
LON0001151,CUS0000959,PRD-LN01,BR0050,917566.69,15.35,84,2020-11-20,2027-10-15,17886.72,729776.52,Current
LON0001152,CUS0008830,PRD-LN02,BR0026,671222.0,15.33,60,2020-01-21,2024-12-25,16084.83,439819.3,Current
LON0001153,CUS0005078,PRD-LN02,BR0023,1912222.85,20.84,120,2021-09-25,2031-08-04,38025.97,1534823.52,Current
LON0001154,CUS0006393,PRD-LN04,BR0043,6916265.28,20.72,240,2020-08-06,2040-04-23,121415.74,1215401.82,Current
LON0001155,CUS0003296,PRD-LN02,BR0006,1073341.41,6.33,360,2022-05-29,2051-12-23,6664.7,116372.25,Current
LON0001156,CUS0002297,PRD-LN01,BR0004,452850.25,5.93,60,2021-08-21,2026-07-26,8740.13,268160.2,Current
LON0001157,CUS0006526,PRD-LN04,BR0025,3045463.58,21.22,48,2022-01-29,2026-01-08,94665.64,608658.38,Current
LON0001158,CUS0003900,PRD-LN04,BR0010,4720771.32,4.28,240,2024-02-24,2043-11-11,29308.24,1032159.18,Current
LON0001159,CUS0006338,PRD-LN04,BR0019,2484464.31,15.76,24,2022-11-02,2024-10-22,121362.39,1009483.59,Current
LON0001160,CUS0009458,PRD-LN03,BR0018,11074465.84,19.29,240,2020-08-08,2040-04-25,181983.43,8010303.81,Closed
LON0001161,CUS0007326,PRD-LN01,BR0018,864626.18,10.07,36,2022-01-27,2025-01-11,27927.48,707158.35,Current
LON0001162,CUS0005043,PRD-LN04,BR0011,8665934.77,20.57,24,2020-05-13,2022-05-03,443476.53,6320470.04,Current
LON0001163,CUS0004823,PRD-LN04,BR0048,4248139.68,9.71,240,2025-11-27,2045-08-14,40182.6,768635.68,Closed
LON0001164,CUS0001337,PRD-LN01,BR0004,1036427.52,19.7,240,2020-03-06,2039-11-22,17363.35,844730.18,Current
LON0001165,CUS0003127,PRD-LN03,BR0003,10239757.06,4.03,60,2020-08-17,2025-07-22,188719.37,4732422.81,Current
LON0001166,CUS0002753,PRD-LN02,BR0040,1412264.31,19.71,120,2021-05-18,2031-03-27,27021.82,876196.85,Current
LON0001167,CUS0009961,PRD-LN04,BR0030,7754380.43,4.77,24,2024-01-05,2025-12-25,339397.28,3543635.08,Closed
LON0001168,CUS0002384,PRD-LN03,BR0045,13440877.56,12.18,240,2020-09-11,2040-05-29,149685.78,2570849.55,Current
LON0001169,CUS0001017,PRD-LN01,BR0011,1158688.23,21.18,120,2020-11-10,2030-09-19,23306.19,602941.83,Current
LON0001170,CUS0001979,PRD-LN01,BR0047,706007.2,5.14,180,2023-12-13,2038-09-25,5634.68,337580.09,Closed
LON0001171,CUS0005596,PRD-LN04,BR0038,5221101.38,16.66,180,2021-10-11,2036-07-24,79098.24,2688747.61,Current
LON0001172,CUS0005740,PRD-LN01,BR0016,620759.39,18.55,180,2021-10-13,2036-07-26,10243.45,541451.57,Current
LON0001173,CUS0007405,PRD-LN04,BR0032,998960.31,9.41,60,2022-11-11,2027-10-16,20936.12,216575.6,Current
LON0001174,CUS0007945,PRD-LN02,BR0003,1962679.59,13.75,360,2023-09-30,2053-04-25,22867.43,527577.28,Late
LON0001175,CUS0002702,PRD-LN04,BR0012,4629708.25,4.92,120,2020-09-09,2030-07-19,48924.4,3385484.61,Current
LON0001176,CUS0005971,PRD-LN04,BR0044,9764234.62,9.61,84,2022-06-08,2029-05-02,160137.05,1961180.8,Closed
LON0001177,CUS0001942,PRD-LN01,BR0006,754585.97,3.97,240,2023-01-22,2042-10-09,4560.72,657003.37,Current
LON0001178,CUS0003347,PRD-LN01,BR0008,1334923.51,16.43,60,2020-05-16,2025-04-20,32768.53,478300.61,Closed
LON0001179,CUS0005637,PRD-LN01,BR0014,848036.75,13.86,24,2022-12-15,2024-12-04,40660.62,182793.15,Current
LON0001180,CUS0007588,PRD-LN02,BR0020,1352318.16,4.24,60,2026-03-27,2031-03-01,25051.73,674801.76,Closed
LON0001181,CUS0003690,PRD-LN01,BR0008,755337.26,4.33,60,2020-07-04,2025-06-08,14023.45,632208.03,Current
LON0001182,CUS0006795,PRD-LN04,BR0005,5088093.3,9.06,240,2023-01-25,2042-10-12,45975.42,1617573.38,Current
LON0001183,CUS0009548,PRD-LN02,BR0037,2213591.87,5.74,180,2025-10-06,2040-07-19,18370.04,819909.39,Current
LON0001184,CUS0005392,PRD-LN02,BR0007,1558332.14,15.64,360,2022-10-31,2052-05-26,20504.04,1253896.37,Current
LON0001185,CUS0009560,PRD-LN01,BR0032,1423713.39,15.8,24,2023-05-09,2025-04-28,69573.46,1411643.15,Current
LON0001186,CUS0007774,PRD-LN02,BR0050,1931789.79,13.96,60,2021-06-29,2026-06-03,44909.32,643391.93,Current
LON0001187,CUS0003008,PRD-LN01,BR0024,862987.18,13.46,60,2024-12-09,2029-11-13,19839.42,680981.41,Current
LON0001188,CUS0008268,PRD-LN01,BR0023,1400175.11,16.84,180,2023-08-21,2038-06-03,21390.18,244469.06,Current
LON0001189,CUS0004406,PRD-LN01,BR0012,878245.16,5.28,36,2020-09-27,2023-09-12,26432.35,471649.28,Current
LON0001190,CUS0000148,PRD-LN02,BR0026,2085370.26,21.71,84,2025-04-30,2032-03-24,48478.98,616113.02,Current
LON0001191,CUS0004426,PRD-LN02,BR0008,525416.45,15.38,12,2024-05-24,2025-05-19,47517.47,192101.18,Late
LON0001192,CUS0002863,PRD-LN04,BR0040,6297180.08,14.91,360,2020-09-24,2050-04-20,79171.3,5685775.57,Late
LON0001193,CUS0008685,PRD-LN02,BR0005,584089.14,7.42,24,2020-07-02,2022-06-22,26262.53,126182.19,Current
LON0001194,CUS0006053,PRD-LN04,BR0007,5628848.74,13.15,180,2021-11-16,2036-08-29,71775.03,3084978.73,Current
LON0001195,CUS0005587,PRD-LN03,BR0021,9356518.61,10.18,12,2025-01-28,2026-01-23,823370.14,3167673.85,Current
LON0001196,CUS0002297,PRD-LN03,BR0010,13286690.91,9.66,180,2025-03-01,2039-12-13,140028.55,4689010.7,Current
LON0001197,CUS0005268,PRD-LN02,BR0032,1152841.12,8.21,84,2020-11-17,2027-10-12,18089.28,931516.27,Current
LON0001198,CUS0008877,PRD-LN03,BR0035,14544360.91,20.06,180,2020-12-10,2035-09-23,256087.05,14238413.47,Closed
LON0001199,CUS0004175,PRD-LN01,BR0035,818891.06,20.33,180,2025-09-29,2040-07-12,14582.2,567335.91,Current
LON0001200,CUS0006392,PRD-LN04,BR0004,6168520.23,4.62,180,2023-01-31,2037-11-13,47567.95,3936710.73,Current
LON0001201,CUS0004246,PRD-LN02,BR0037,767935.17,12.46,24,2023-05-06,2025-04-25,36314.56,615603.44,Closed
LON0001202,CUS0009158,PRD-LN02,BR0001,2154433.74,8.27,60,2023-06-21,2028-05-25,43963.07,229297.65,Current
LON0001203,CUS0003410,PRD-LN03,BR0001,6781970.71,3.58,180,2021-09-25,2036-07-08,48750.0,5925124.66,Current
LON0001204,CUS0001380,PRD-LN04,BR0015,5046214.36,9.79,120,2026-02-19,2035-12-29,66100.66,2742254.33,Closed
LON0001205,CUS0000426,PRD-LN02,BR0008,565054.23,19.02,48,2020-11-03,2024-10-13,16901.15,433179.12,Current
LON0001206,CUS0000828,PRD-LN03,BR0015,2497013.18,19.87,12,2021-04-16,2022-04-11,231154.25,1544391.39,Current
LON0001207,CUS0009766,PRD-LN03,BR0035,3436405.09,11.55,12,2021-05-16,2022-05-11,304597.49,2556970.0,Current
LON0001208,CUS0009750,PRD-LN03,BR0024,4846574.61,15.98,84,2025-09-04,2032-07-29,96207.78,2805111.25,Current
LON0001209,CUS0003038,PRD-LN02,BR0032,2283079.06,5.82,48,2024-08-20,2028-07-30,53429.97,1194505.85,Current
LON0001210,CUS0007436,PRD-LN04,BR0008,2363514.07,8.36,180,2023-09-17,2038-06-30,23080.91,1413924.27,Current
LON0001211,CUS0002330,PRD-LN01,BR0048,313605.06,3.73,24,2023-01-23,2025-01-12,13580.62,82738.63,Current
LON0001212,CUS0001354,PRD-LN02,BR0014,1293425.99,8.59,60,2025-02-05,2030-01-10,26592.75,467065.36,Current
LON0001213,CUS0008555,PRD-LN04,BR0008,6774633.76,6.82,360,2024-09-04,2054-03-31,44255.83,5129278.42,Current
LON0001214,CUS0000398,PRD-LN03,BR0040,4949693.76,10.17,360,2020-10-20,2050-05-16,44060.18,2569247.37,Current
LON0001215,CUS0009879,PRD-LN02,BR0046,965588.68,12.74,240,2023-02-04,2042-10-22,11134.23,887462.44,Late
LON0001216,CUS0006808,PRD-LN01,BR0015,631387.05,12.84,12,2024-02-26,2025-02-20,56346.39,236513.27,Late
LON0001217,CUS0000535,PRD-LN02,BR0001,1277571.27,21.24,360,2020-07-16,2050-02-09,22653.94,1252203.64,Current
LON0001218,CUS0005304,PRD-LN01,BR0019,686028.42,15.89,24,2024-05-22,2026-05-12,33554.04,267327.9,Current
LON0001219,CUS0008924,PRD-LN01,BR0003,1336168.51,17.43,360,2025-03-25,2054-10-19,19516.44,890359.61,Current
LON0001220,CUS0000255,PRD-LN01,BR0024,1448348.54,6.83,360,2021-08-02,2051-02-26,9471.11,939651.52,Late
LON0001221,CUS0001522,PRD-LN01,BR0021,1030347.58,11.62,84,2022-04-12,2029-03-06,17979.73,964564.51,Current
LON0001222,CUS0001324,PRD-LN01,BR0027,431321.13,6.79,36,2025-07-19,2028-07-03,13276.57,116301.91,Current
LON0001223,CUS0002119,PRD-LN01,BR0002,374709.62,4.98,36,2023-04-25,2026-04-09,11227.02,182088.49,Current
LON0001224,CUS0004363,PRD-LN02,BR0039,368919.59,19.03,24,2024-05-11,2026-05-01,18602.1,145294.52,Current
LON0001225,CUS0002761,PRD-LN04,BR0022,3791349.7,4.78,180,2024-01-05,2038-10-18,29549.05,1996641.65,Current
LON0001226,CUS0008652,PRD-LN01,BR0014,467229.6,13.98,360,2024-02-13,2053-09-08,5528.68,357831.39,Closed
LON0001227,CUS0003167,PRD-LN02,BR0019,1232283.71,16.97,36,2025-07-30,2028-07-14,43915.88,405708.1,Current
LON0001228,CUS0006280,PRD-LN02,BR0029,2337812.34,4.88,84,2025-04-03,2032-02-26,32910.77,406701.55,Current
LON0001229,CUS0005559,PRD-LN02,BR0023,603005.41,17.39,60,2020-08-04,2025-07-09,15112.98,177594.53,Current
LON0001230,CUS0002773,PRD-LN03,BR0015,8983969.87,18.47,36,2020-03-31,2023-03-16,326914.15,6219144.49,Closed
LON0001231,CUS0006957,PRD-LN03,BR0006,12278266.98,11.24,240,2020-06-21,2040-03-08,128746.38,2740598.48,Current
LON0001232,CUS0008311,PRD-LN01,BR0043,487701.92,14.16,24,2026-01-02,2027-12-23,23452.86,164900.62,Closed
LON0001233,CUS0000725,PRD-LN03,BR0015,5932578.34,5.16,24,2021-03-18,2023-03-08,260695.77,2484887.66,Current
LON0001234,CUS0001033,PRD-LN04,BR0016,7848717.8,3.52,240,2025-01-08,2044-09-25,45600.11,7386806.61,Late
LON0001235,CUS0003585,PRD-LN03,BR0026,10628147.42,17.73,180,2020-01-18,2034-10-31,169097.34,6165437.39,Current
LON0001236,CUS0007403,PRD-LN02,BR0023,1983727.29,6.17,36,2021-09-20,2024-09-04,60501.75,1573668.78,Current
LON0001237,CUS0005339,PRD-LN01,BR0008,758323.48,7.05,48,2020-02-04,2024-01-14,18176.6,509918.37,Current
LON0001238,CUS0001789,PRD-LN02,BR0003,867243.32,13.33,48,2020-08-31,2024-08-10,23408.26,555116.02,Closed
LON0001239,CUS0000044,PRD-LN02,BR0026,1238967.11,14.22,120,2026-04-06,2036-02-13,19401.23,980869.69,Closed
LON0001240,CUS0009783,PRD-LN02,BR0007,2479657.44,5.25,360,2024-08-29,2054-03-25,13692.76,1758305.69,Current
LON0001241,CUS0008371,PRD-LN01,BR0010,605071.0,6.49,24,2023-07-27,2025-07-16,26950.91,518304.97,Current
LON0001242,CUS0000986,PRD-LN02,BR0006,648845.33,7.9,240,2022-03-21,2041-12-06,5386.89,456472.15,Closed
LON0001243,CUS0008020,PRD-LN03,BR0011,4046118.92,11.05,60,2020-04-28,2025-04-02,88073.35,795439.51,Current
LON0001244,CUS0006284,PRD-LN01,BR0020,753277.52,17.41,120,2023-05-24,2033-04-01,13288.14,744882.08,Current
LON0001245,CUS0005594,PRD-LN02,BR0035,733285.5,9.5,36,2020-08-24,2023-08-09,23489.3,373210.48,Current
LON0001246,CUS0001018,PRD-LN02,BR0027,1226596.44,21.36,120,2025-10-28,2035-09-06,24821.04,159133.49,Current
LON0001247,CUS0008856,PRD-LN01,BR0030,195460.35,20.7,84,2022-03-28,2029-02-19,4423.19,58008.81,Current
LON0001248,CUS0009221,PRD-LN03,BR0032,6729708.96,18.11,84,2021-06-05,2028-04-29,141878.16,3520604.13,Current
LON0001249,CUS0009947,PRD-LN03,BR0049,13693605.75,20.65,180,2020-10-25,2035-08-08,247101.69,5987446.14,Current
LON0001250,CUS0002558,PRD-LN02,BR0048,2462401.92,4.79,240,2023-08-02,2043-04-19,15966.47,1799763.52,Closed
LON0001251,CUS0008640,PRD-LN02,BR0008,593833.97,16.77,240,2020-08-20,2040-05-07,8606.65,384742.61,Current
LON0001252,CUS0002729,PRD-LN02,BR0042,2366533.4,19.08,240,2024-01-12,2043-09-29,38501.35,969825.07,Current
LON0001253,CUS0004298,PRD-LN04,BR0018,2938760.31,10.71,48,2025-11-04,2029-10-14,75540.59,1132834.34,Current
LON0001254,CUS0001766,PRD-LN01,BR0035,1492987.79,12.57,60,2021-03-04,2026-02-06,33642.33,1033109.87,Current
LON0001255,CUS0004281,PRD-LN03,BR0032,4797342.57,15.12,360,2025-06-04,2054-12-29,61120.32,1420028.94,Default
LON0001256,CUS0001858,PRD-LN03,BR0043,3550088.0,9.94,84,2026-02-08,2033-01-02,58825.66,2618698.18,Closed
LON0001257,CUS0006583,PRD-LN04,BR0024,2841392.25,4.64,84,2020-01-09,2026-12-03,39681.09,1949049.16,Late
LON0001258,CUS0008242,PRD-LN04,BR0026,2946851.22,9.15,180,2023-01-30,2037-11-12,30152.45,413139.24,Current
LON0001259,CUS0009958,PRD-LN04,BR0006,5454358.83,4.26,12,2022-06-26,2023-06-21,465086.32,4634642.54,Current
LON0001260,CUS0001925,PRD-LN03,BR0013,11821542.68,8.28,60,2025-06-15,2030-05-20,241285.52,9607416.12,Current
LON0001261,CUS0002089,PRD-LN04,BR0020,7681196.07,21.59,120,2024-02-20,2033-12-29,156629.25,5186836.59,Late
LON0001262,CUS0008806,PRD-LN03,BR0023,8120833.23,4.04,24,2023-03-26,2025-03-15,352791.15,1712855.0,Current
LON0001263,CUS0001786,PRD-LN03,BR0050,9000210.91,12.36,360,2020-08-03,2050-02-27,95078.77,8138492.17,Current
LON0001264,CUS0002146,PRD-LN04,BR0023,3709147.3,18.69,240,2025-09-15,2045-06-02,59220.72,2909144.17,Current
LON0001265,CUS0006269,PRD-LN02,BR0005,1325002.32,10.88,60,2021-01-29,2026-01-03,28729.53,763980.82,Current
LON0001266,CUS0005731,PRD-LN04,BR0027,6776963.94,12.89,36,2021-01-21,2024-01-06,227983.8,5123907.21,Current
LON0001267,CUS0001820,PRD-LN03,BR0004,6681745.39,5.29,36,2020-02-07,2023-01-22,201129.05,6603356.72,Current
LON0001268,CUS0008570,PRD-LN01,BR0037,436838.94,18.54,84,2024-07-07,2031-06-01,9320.19,192047.57,Late
LON0001269,CUS0002347,PRD-LN04,BR0037,7808355.08,5.07,120,2020-02-13,2029-12-22,83087.14,1853251.27,Current
LON0001270,CUS0001393,PRD-LN03,BR0039,5777920.98,17.32,84,2024-04-26,2031-03-21,119147.43,4576971.04,Current
LON0001271,CUS0001212,PRD-LN01,BR0010,1026215.82,11.97,180,2022-01-18,2036-10-31,12296.51,249513.53,Current
LON0001272,CUS0003817,PRD-LN04,BR0041,7616960.34,5.09,180,2023-12-12,2038-09-24,60592.15,1700996.58,Current
LON0001273,CUS0000939,PRD-LN02,BR0031,2292153.42,11.9,48,2023-09-18,2027-08-28,60248.71,2138481.57,Current
LON0001274,CUS0000966,PRD-LN02,BR0027,813609.1,16.75,48,2023-08-29,2027-08-08,23371.62,593588.24,Default
LON0001275,CUS0001150,PRD-LN04,BR0035,4588677.6,18.3,84,2026-01-02,2032-11-26,97252.63,2278734.89,Current
LON0001276,CUS0002804,PRD-LN04,BR0015,6622377.42,3.6,360,2022-11-08,2052-06-03,30108.33,6062205.41,Current
LON0001277,CUS0002006,PRD-LN02,BR0002,1664539.58,16.53,48,2024-03-13,2028-02-21,47626.56,172135.56,Closed
LON0001278,CUS0008283,PRD-LN03,BR0031,6016768.03,17.41,60,2026-04-29,2031-04-03,150861.81,3863722.17,Current
LON0001279,CUS0005653,PRD-LN04,BR0036,9273163.37,16.5,36,2020-03-26,2023-03-11,328310.62,6602384.93,Current
LON0001280,CUS0003713,PRD-LN03,BR0036,3013526.63,21.15,60,2022-06-15,2027-05-20,81780.5,1458021.28,Current
LON0001281,CUS0008060,PRD-LN04,BR0038,9338811.94,6.15,12,2022-07-15,2023-07-10,804402.21,3404865.18,Current
LON0001282,CUS0008137,PRD-LN01,BR0050,266328.49,10.66,360,2023-01-26,2052-08-21,2468.13,146991.12,Current
LON0001283,CUS0002840,PRD-LN02,BR0023,1032384.28,14.04,240,2023-08-11,2043-04-28,12867.92,867658.0,Current
LON0001284,CUS0006979,PRD-LN02,BR0004,2284437.5,7.78,60,2023-10-06,2028-09-09,46080.0,2025458.68,Current
LON0001285,CUS0000259,PRD-LN03,BR0041,13533267.33,5.4,48,2024-07-14,2028-06-23,314119.71,7299638.52,Current
LON0001286,CUS0007657,PRD-LN03,BR0009,5754746.46,17.67,84,2023-02-12,2030-01-06,119841.78,2515584.92,Current
LON0001287,CUS0004468,PRD-LN04,BR0020,4731586.87,5.59,48,2025-03-17,2029-02-24,110234.21,791948.54,Current
LON0001288,CUS0000068,PRD-LN02,BR0029,1793004.39,17.22,12,2026-02-23,2027-02-18,163717.78,642000.15,Closed
LON0001289,CUS0003113,PRD-LN03,BR0016,3433161.73,14.14,24,2022-05-16,2024-05-05,165063.15,682781.14,Current
LON0001290,CUS0006106,PRD-LN01,BR0007,238864.3,13.72,24,2023-12-03,2025-11-22,11436.99,163766.52,Current
LON0001291,CUS0005073,PRD-LN01,BR0048,252432.39,21.12,36,2023-07-12,2026-06-26,9525.97,84152.82,Current
LON0001292,CUS0009130,PRD-LN02,BR0018,919260.95,14.84,360,2024-08-15,2054-03-11,11506.01,838128.17,Current
LON0001293,CUS0008823,PRD-LN01,BR0002,1078446.51,17.1,360,2022-08-14,2052-03-09,15462.72,608205.45,Current
LON0001294,CUS0006747,PRD-LN04,BR0024,4025336.23,4.72,60,2020-02-28,2025-02-01,75447.77,2018945.9,Current
LON0001295,CUS0005574,PRD-LN02,BR0006,1060028.98,9.1,84,2025-12-04,2032-10-28,17108.73,637385.53,Current
LON0001296,CUS0004074,PRD-LN01,BR0026,956121.6,12.87,180,2021-02-04,2035-11-18,12015.58,159977.29,Current
LON0001297,CUS0005030,PRD-LN03,BR0048,7096547.84,17.94,48,2026-01-25,2030-01-04,208238.66,3125102.25,Current
LON0001298,CUS0000506,PRD-LN02,BR0004,913635.44,20.69,36,2023-02-23,2026-02-07,34276.03,889061.15,Current
LON0001299,CUS0002530,PRD-LN02,BR0016,828919.92,6.78,60,2024-01-30,2029-01-03,16327.71,311408.45,Closed
LON0001300,CUS0004617,PRD-LN02,BR0024,1204772.08,5.06,180,2020-09-02,2035-06-16,9564.96,833396.78,Current
LON0001301,CUS0007518,PRD-LN04,BR0032,5062391.24,13.44,120,2021-05-20,2031-03-29,76906.4,549013.97,Current
LON0001302,CUS0003084,PRD-LN01,BR0039,574140.81,5.35,84,2020-07-15,2027-06-09,8209.61,564655.43,Current
LON0001303,CUS0008520,PRD-LN01,BR0002,1330778.83,18.15,84,2025-09-16,2032-08-10,28087.22,655748.58,Late
LON0001304,CUS0001780,PRD-LN02,BR0038,1441269.19,20.71,120,2020-11-21,2030-09-30,28535.15,1274275.34,Current
LON0001305,CUS0008124,PRD-LN01,BR0013,225875.79,8.52,120,2025-01-14,2034-11-23,2802.95,60026.63,Current
LON0001306,CUS0000271,PRD-LN04,BR0025,8766715.53,9.15,84,2021-08-05,2028-06-29,141716.65,6858990.43,Current
LON0001307,CUS0004172,PRD-LN01,BR0032,1268632.2,19.1,60,2025-09-14,2030-08-19,32978.86,940817.37,Closed
LON0001308,CUS0001696,PRD-LN03,BR0013,10640802.09,21.88,180,2021-03-01,2035-12-13,201823.79,6703599.81,Current
LON0001309,CUS0003334,PRD-LN04,BR0021,3041639.53,20.04,60,2020-05-13,2025-04-17,80652.56,2210421.11,Closed
LON0001310,CUS0006363,PRD-LN01,BR0045,330969.22,9.0,180,2024-12-05,2039-09-18,3356.91,176312.3,Late
LON0001311,CUS0004614,PRD-LN02,BR0009,2095867.12,8.2,36,2024-01-16,2026-12-31,65870.4,961452.7,Current
LON0001312,CUS0005686,PRD-LN04,BR0003,4286750.69,5.29,180,2021-05-09,2036-02-20,34550.46,1198835.88,Current
LON0001313,CUS0009430,PRD-LN03,BR0031,10465610.26,16.53,48,2023-05-16,2027-04-25,299446.8,8003202.48,Closed
LON0001314,CUS0007107,PRD-LN01,BR0029,1385055.34,11.16,24,2023-01-21,2025-01-10,64657.37,482068.54,Late
LON0001315,CUS0002051,PRD-LN01,BR0019,1110946.21,14.59,360,2022-02-08,2051-09-04,13683.76,797064.35,Closed
LON0001316,CUS0006206,PRD-LN02,BR0035,943414.23,21.79,120,2024-04-26,2034-03-05,19365.37,626435.44,Current
LON0001317,CUS0008444,PRD-LN03,BR0014,12565428.0,18.21,120,2022-02-24,2032-01-03,228111.97,11490642.55,Current
LON0001318,CUS0001199,PRD-LN01,BR0010,579947.67,13.38,360,2025-02-08,2054-09-04,6588.08,98810.12,Current
LON0001319,CUS0005190,PRD-LN04,BR0015,7159068.61,12.41,240,2020-07-08,2040-03-25,80883.31,7005857.34,Current
LON0001320,CUS0007718,PRD-LN02,BR0049,1874288.55,14.3,60,2021-11-05,2026-10-10,43903.47,938979.43,Current
LON0001321,CUS0006458,PRD-LN03,BR0041,14793096.09,17.72,48,2023-09-07,2027-08-17,432385.78,5850521.92,Current
LON0001322,CUS0001545,PRD-LN01,BR0004,1435605.3,16.53,48,2026-03-18,2030-02-25,41076.19,1389017.32,Current
LON0001323,CUS0000335,PRD-LN04,BR0020,5643249.61,8.58,36,2023-01-28,2026-01-12,178352.76,937530.57,Current
LON0001324,CUS0009666,PRD-LN02,BR0031,703130.09,10.15,24,2020-12-23,2022-12-13,32494.59,314325.04,Current
LON0001325,CUS0009375,PRD-LN01,BR0044,1426264.46,4.7,12,2024-07-26,2025-07-21,121902.92,649163.76,Late
LON0001326,CUS0002574,PRD-LN02,BR0026,767248.95,4.04,120,2025-04-20,2035-02-27,7782.62,713791.21,Current
LON0001327,CUS0001953,PRD-LN02,BR0041,748235.74,6.64,120,2023-06-17,2033-04-25,8549.46,616484.77,Current
