fd_id,customer_id,product_id,branch_id,principal_thb,interest_rate_pct,term_months,start_date,maturity_date,auto_rollover,status
FD0000884,CUS0007228,PRD-FD02,BR0045,1415008.22,3.47,12,2025-09-22,2026-09-17,True,Active
FD0000885,CUS0001636,PRD-FD01,BR0021,1204661.19,2.96,6,2023-03-07,2023-09-03,True,Active
FD0000886,CUS0004910,PRD-FD01,BR0028,3213211.17,3.05,6,2024-03-21,2024-09-17,False,Matured
FD0000887,CUS0003987,PRD-FD03,BR0039,4210302.58,1.52,24,2022-05-01,2024-04-20,True,Matured
FD0000888,CUS0008293,PRD-FD01,BR0011,3566866.74,2.65,6,2022-02-11,2022-08-10,True,Active
FD0000889,CUS0005910,PRD-FD02,BR0016,3438389.27,1.38,12,2022-03-19,2023-03-14,False,Active
FD0000890,CUS0006020,PRD-FD01,BR0044,4842350.63,1.3,6,2023-11-22,2024-05-20,True,Matured
FD0000891,CUS0009256,PRD-FD03,BR0011,509150.82,3.03,24,2024-01-15,2026-01-04,True,Active
FD0000892,CUS0008250,PRD-FD03,BR0040,4446348.49,1.65,24,2023-12-17,2025-12-06,True,Active
FD0000893,CUS0007608,PRD-FD02,BR0037,3974674.6,2.46,12,2024-04-01,2025-03-27,False,Active
FD0000894,CUS0001453,PRD-FD01,BR0016,2230921.27,2.81,6,2023-05-20,2023-11-16,False,Active
FD0000895,CUS0003487,PRD-FD02,BR0027,4037126.61,2.37,12,2023-08-01,2024-07-26,True,Active
FD0000896,CUS0006523,PRD-FD01,BR0035,2056473.31,2.98,6,2025-04-30,2025-10-27,True,Active
FD0000897,CUS0000800,PRD-FD01,BR0041,4188299.46,2.87,6,2025-03-26,2025-09-22,True,Active
FD0000898,CUS0007049,PRD-FD01,BR0011,2203557.71,1.32,6,2024-09-18,2025-03-17,True,Active
FD0000899,CUS0004955,PRD-FD01,BR0026,3325644.4,2.72,6,2025-09-28,2026-03-27,True,Active
FD0000900,CUS0001077,PRD-FD02,BR0016,765084.21,3.32,12,2024-09-01,2025-08-27,True,Active
FD0000901,CUS0004026,PRD-FD01,BR0012,1829689.82,2.18,6,2023-01-30,2023-07-29,True,Active
FD0000902,CUS0003865,PRD-FD01,BR0040,3123331.36,2.76,6,2025-11-11,2026-05-10,False,Active
FD0000903,CUS0008200,PRD-FD02,BR0048,3520765.41,1.59,12,2025-02-15,2026-02-10,True,Matured
FD0000904,CUS0009927,PRD-FD02,BR0003,3463311.33,1.42,12,2023-11-10,2024-11-04,True,Active
FD0000905,CUS0004887,PRD-FD01,BR0019,616331.71,2.95,6,2025-08-14,2026-02-10,True,Matured
FD0000906,CUS0000174,PRD-FD03,BR0025,3013724.95,2.86,24,2023-07-27,2025-07-16,True,Active
FD0000907,CUS0006247,PRD-FD02,BR0005,126806.0,1.76,12,2023-07-20,2024-07-14,False,Active
FD0000908,CUS0009390,PRD-FD01,BR0031,3408300.6,2.78,6,2022-07-09,2023-01-05,True,Matured
FD0000909,CUS0001163,PRD-FD01,BR0027,4801825.69,3.35,6,2025-06-28,2025-12-25,True,Active
FD0000910,CUS0004078,PRD-FD03,BR0022,1520936.82,1.72,24,2023-04-10,2025-03-30,False,Active
FD0000911,CUS0008937,PRD-FD01,BR0018,4958440.06,2.94,6,2023-03-01,2023-08-28,False,Matured
FD0000912,CUS0008847,PRD-FD01,BR0027,2243742.77,1.69,6,2024-01-10,2024-07-08,True,Matured
FD0000913,CUS0003574,PRD-FD01,BR0026,4270196.57,2.96,6,2026-01-11,2026-07-10,True,Active
FD0000914,CUS0000135,PRD-FD03,BR0030,4723916.81,1.93,24,2023-09-15,2025-09-04,False,Matured
FD0000915,CUS0001928,PRD-FD03,BR0008,4741021.34,3.32,24,2025-05-19,2027-05-09,True,Active
FD0000916,CUS0000622,PRD-FD03,BR0009,3149972.19,3.25,24,2024-11-14,2026-11-04,True,Active
FD0000917,CUS0001696,PRD-FD02,BR0020,4673707.51,3.04,12,2022-10-26,2023-10-21,True,Active
FD0000918,CUS0003407,PRD-FD01,BR0024,2567345.91,3.45,6,2024-11-06,2025-05-05,False,Active
FD0000919,CUS0002038,PRD-FD03,BR0004,4384296.12,2.1,24,2025-03-13,2027-03-03,False,Active
FD0000920,CUS0006708,PRD-FD03,BR0001,1223815.61,2.19,24,2023-05-27,2025-05-16,True,Matured
FD0000921,CUS0008470,PRD-FD03,BR0022,813092.16,2.03,24,2024-12-28,2026-12-18,True,Active
FD0000922,CUS0009872,PRD-FD01,BR0012,3864280.32,1.61,6,2024-02-25,2024-08-23,False,Active
FD0000923,CUS0009694,PRD-FD01,BR0024,3496130.02,1.33,6,2025-04-09,2025-10-06,True,Active
FD0000924,CUS0005456,PRD-FD01,BR0033,2734874.56,1.45,6,2025-01-30,2025-07-29,False,Matured
FD0000925,CUS0004848,PRD-FD02,BR0050,2336859.51,1.33,12,2023-10-28,2024-10-22,False,Active
FD0000926,CUS0002571,PRD-FD02,BR0003,1954258.29,2.98,12,2024-09-29,2025-09-24,False,Active
FD0000927,CUS0003181,PRD-FD02,BR0038,3526773.61,2.85,12,2024-05-03,2025-04-28,True,Active
FD0000928,CUS0003489,PRD-FD02,BR0010,4267668.04,3.14,12,2024-08-12,2025-08-07,True,Active
FD0000929,CUS0005219,PRD-FD03,BR0027,3646867.8,2.98,24,2025-03-25,2027-03-15,True,Matured
FD0000930,CUS0009924,PRD-FD02,BR0010,1855512.35,3.11,12,2023-10-29,2024-10-23,False,Active
FD0000931,CUS0003606,PRD-FD01,BR0024,3807983.45,2.91,6,2022-05-09,2022-11-05,True,Active
FD0000932,CUS0009831,PRD-FD01,BR0004,2920185.32,1.9,6,2022-05-09,2022-11-05,False,Active
FD0000933,CUS0007720,PRD-FD03,BR0044,1721143.76,1.86,24,2026-04-30,2028-04-19,True,Active
FD0000934,CUS0000678,PRD-FD03,BR0042,1411277.25,2.16,24,2025-07-23,2027-07-13,True,Active
FD0000935,CUS0000024,PRD-FD03,BR0038,2111381.75,2.61,24,2024-12-04,2026-11-24,False,Active
FD0000936,CUS0008364,PRD-FD01,BR0022,3886139.55,1.21,6,2023-03-09,2023-09-05,False,Matured
FD0000937,CUS0008606,PRD-FD01,BR0038,227352.3,2.14,6,2026-03-08,2026-09-04,True,Active
FD0000938,CUS0004093,PRD-FD02,BR0021,3176423.66,2.62,12,2025-01-15,2026-01-10,True,Active
FD0000939,CUS0008186,PRD-FD02,BR0035,2091118.77,2.22,12,2022-04-12,2023-04-07,True,Matured
FD0000940,CUS0000888,PRD-FD02,BR0043,2979537.69,2.37,12,2023-07-13,2024-07-07,False,Active
FD0000941,CUS0008691,PRD-FD03,BR0008,3909734.9,2.13,24,2024-05-09,2026-04-29,True,Matured
FD0000942,CUS0008685,PRD-FD01,BR0028,3034414.61,2.06,6,2024-05-03,2024-10-30,True,Active
FD0000943,CUS0004571,PRD-FD01,BR0010,3308890.44,2.3,6,2023-09-12,2024-03-10,False,Active
FD0000944,CUS0002487,PRD-FD01,BR0035,1065066.09,2.84,6,2025-10-12,2026-04-10,False,Matured
FD0000945,CUS0009674,PRD-FD03,BR0026,1680233.88,2.49,24,2025-04-03,2027-03-24,False,Active
FD0000946,CUS0008036,PRD-FD03,BR0027,4619742.66,2.69,24,2023-01-14,2025-01-03,True,Active
FD0000947,CUS0006407,PRD-FD01,BR0030,3130293.74,1.76,6,2022-02-20,2022-08-19,True,Active
FD0000948,CUS0003500,PRD-FD02,BR0043,2789363.86,2.31,12,2024-01-18,2025-01-12,False,Matured
FD0000949,CUS0006331,PRD-FD02,BR0035,3037366.21,1.87,12,2025-06-04,2026-05-30,False,Active
FD0000950,CUS0008769,PRD-FD03,BR0020,1956987.38,3.28,24,2024-06-29,2026-06-19,True,Matured
FD0000951,CUS0002465,PRD-FD02,BR0030,2043471.04,2.3,12,2023-10-23,2024-10-17,False,Matured
FD0000952,CUS0002603,PRD-FD02,BR0004,255800.49,1.99,12,2025-05-25,2026-05-20,True,Active
FD0000953,CUS0001450,PRD-FD01,BR0007,540506.34,1.67,6,2025-04-25,2025-10-22,False,Matured
FD0000954,CUS0006147,PRD-FD02,BR0041,2092503.22,2.87,12,2023-11-05,2024-10-30,True,Matured
FD0000955,CUS0002871,PRD-FD02,BR0030,504160.32,3.31,12,2022-11-19,2023-11-14,True,Matured
FD0000956,CUS0001720,PRD-FD03,BR0018,3389703.74,1.87,24,2025-10-23,2027-10-13,False,Matured
FD0000957,CUS0002416,PRD-FD03,BR0003,503465.55,2.74,24,2023-02-16,2025-02-05,True,Active
FD0000958,CUS0003422,PRD-FD01,BR0043,2481907.28,2.93,6,2022-03-12,2022-09-08,True,Active
FD0000959,CUS0002107,PRD-FD02,BR0004,184107.1,1.69,12,2023-02-04,2024-01-30,False,Active
FD0000960,CUS0006660,PRD-FD02,BR0015,1359141.65,3.48,12,2025-08-16,2026-08-11,True,Active
FD0000961,CUS0008801,PRD-FD02,BR0001,2935875.28,2.81,12,2026-02-09,2027-02-04,False,Active
FD0000962,CUS0000936,PRD-FD02,BR0020,3232784.43,1.48,12,2026-01-25,2027-01-20,False,Active
FD0000963,CUS0003365,PRD-FD03,BR0016,3845706.61,1.59,24,2026-02-23,2028-02-13,True,Matured
FD0000964,CUS0000189,PRD-FD01,BR0048,3597988.86,2.25,6,2024-04-10,2024-10-07,True,Matured
FD0000965,CUS0001740,PRD-FD02,BR0015,1436616.29,1.69,12,2024-07-08,2025-07-03,False,Active
FD0000966,CUS0004274,PRD-FD02,BR0007,1980319.56,3.36,12,2023-10-30,2024-10-24,True,Active
FD0000967,CUS0006397,PRD-FD02,BR0026,4334093.77,2.44,12,2023-06-20,2024-06-14,True,Active
FD0000968,CUS0007521,PRD-FD02,BR0004,475888.8,2.91,12,2023-08-25,2024-08-19,True,Active
FD0000969,CUS0009871,PRD-FD02,BR0045,3505126.65,2.52,12,2023-05-11,2024-05-05,True,Matured
FD0000970,CUS0003157,PRD-FD02,BR0022,56480.88,2.84,12,2023-07-15,2024-07-09,False,Active
FD0000971,CUS0007077,PRD-FD01,BR0043,2782479.36,1.46,6,2024-09-19,2025-03-18,False,Active
FD0000972,CUS0003755,PRD-FD02,BR0026,1703507.0,1.64,12,2023-11-26,2024-11-20,True,Active
FD0000973,CUS0003494,PRD-FD02,BR0021,3318517.9,2.04,12,2025-11-21,2026-11-16,False,Matured
FD0000974,CUS0001393,PRD-FD03,BR0038,1556167.03,3.15,24,2023-09-09,2025-08-29,True,Active
FD0000975,CUS0009124,PRD-FD01,BR0022,2232083.44,3.15,6,2023-06-07,2023-12-04,True,Matured
FD0000976,CUS0009930,PRD-FD01,BR0008,1796370.97,2.92,6,2024-01-31,2024-07-29,True,Active
FD0000977,CUS0009125,PRD-FD03,BR0011,266768.59,1.51,24,2023-05-24,2025-05-13,False,Active
FD0000978,CUS0006277,PRD-FD02,BR0017,1044021.38,3.36,12,2025-10-18,2026-10-13,False,Matured
FD0000979,CUS0005754,PRD-FD03,BR0005,1875924.91,1.24,24,2025-05-02,2027-04-22,True,Active
FD0000980,CUS0002897,PRD-FD03,BR0048,1200564.94,1.49,24,2025-02-01,2027-01-22,False,Active
FD0000981,CUS0003985,PRD-FD02,BR0039,2347140.3,2.38,12,2023-01-05,2023-12-31,False,Active
FD0000982,CUS0004327,PRD-FD03,BR0026,4578618.01,2.43,24,2024-04-29,2026-04-19,True,Matured
FD0000983,CUS0001634,PRD-FD01,BR0004,1257826.4,1.78,6,2022-10-06,2023-04-04,True,Matured
FD0000984,CUS0002665,PRD-FD03,BR0045,4372071.65,1.92,24,2024-03-31,2026-03-21,True,Matured
FD0000985,CUS0006616,PRD-FD01,BR0019,3340187.73,1.83,6,2023-11-12,2024-05-10,True,Active
FD0000986,CUS0008443,PRD-FD01,BR0004,2035836.45,1.75,6,2023-04-11,2023-10-08,False,Matured
FD0000987,CUS0003671,PRD-FD03,BR0047,1139495.86,2.9,24,2025-10-29,2027-10-19,False,Active
FD0000988,CUS0006609,PRD-FD02,BR0016,3861112.65,3.03,12,2024-11-28,2025-11-23,False,Active
FD0000989,CUS0006826,PRD-FD02,BR0021,2665843.91,2.98,12,2024-05-11,2025-05-06,False,Active
FD0000990,CUS0008233,PRD-FD03,BR0011,890603.56,1.24,24,2025-12-27,2027-12-17,True,Active
FD0000991,CUS0003591,PRD-FD02,BR0012,4013902.24,2.69,12,2024-01-19,2025-01-13,True,Active
FD0000992,CUS0006578,PRD-FD01,BR0019,1042220.83,1.74,6,2024-08-22,2025-02-18,True,Active
FD0000993,CUS0004250,PRD-FD02,BR0049,2680968.52,2.43,12,2022-01-23,2023-01-18,True,Active
FD0000994,CUS0008170,PRD-FD02,BR0024,990801.74,1.77,12,2022-03-24,2023-03-19,True,Active
FD0000995,CUS0005014,PRD-FD02,BR0003,4548029.19,2.26,12,2022-06-29,2023-06-24,True,Active
FD0000996,CUS0007446,PRD-FD01,BR0033,1102963.12,1.75,6,2023-09-04,2024-03-02,True,Active
FD0000997,CUS0007262,PRD-FD03,BR0013,419495.83,2.79,24,2023-11-08,2025-10-28,False,Active
FD0000998,CUS0005242,PRD-FD02,BR0023,4743822.34,2.52,12,2025-10-08,2026-10-03,True,Active
FD0000999,CUS0000365,PRD-FD03,BR0006,122228.84,3.08,24,2023-05-07,2025-04-26,True,Active
FD0001000,CUS0002091,PRD-FD01,BR0047,4922376.99,2.41,6,2025-06-08,2025-12-05,False,Matured
FD0001001,CUS0001037,PRD-FD01,BR0021,414092.73,3.35,6,2024-07-11,2025-01-07,True,Active
FD0001002,CUS0009255,PRD-FD03,BR0029,1740338.15,2.26,24,2025-06-09,2027-05-30,False,Matured
FD0001003,CUS0007382,PRD-FD03,BR0025,2718906.08,3.12,24,2023-08-23,2025-08-12,True,Matured
FD0001004,CUS0005528,PRD-FD02,BR0041,2314337.4,2.17,12,2026-01-23,2027-01-18,False,Matured
FD0001005,CUS0005197,PRD-FD01,BR0008,3965484.26,2.4,6,2023-09-27,2024-03-25,False,Matured
FD0001006,CUS0009395,PRD-FD02,BR0024,1304425.42,2.9,12,2023-05-24,2024-05-18,False,Matured
FD0001007,CUS0004843,PRD-FD03,BR0041,702273.74,2.09,24,2022-11-30,2024-11-19,False,Active
FD0001008,CUS0003181,PRD-FD01,BR0036,3352228.99,2.48,6,2025-12-08,2026-06-06,True,Active
FD0001009,CUS0005361,PRD-FD02,BR0040,617147.11,3.43,12,2022-02-25,2023-02-20,False,Matured
FD0001010,CUS0008399,PRD-FD03,BR0049,2418966.78,2.1,24,2026-01-11,2028-01-01,True,Matured
FD0001011,CUS0003301,PRD-FD03,BR0034,4447888.25,2.84,24,2026-03-22,2028-03-11,True,Active
FD0001012,CUS0008368,PRD-FD01,BR0007,4778348.98,1.8,6,2022-02-12,2022-08-11,False,Active
FD0001013,CUS0002939,PRD-FD03,BR0012,1599329.75,1.88,24,2025-02-27,2027-02-17,True,Active
FD0001014,CUS0005163,PRD-FD03,BR0033,932397.57,1.79,24,2022-01-04,2023-12-25,True,Matured
FD0001015,CUS0000757,PRD-FD03,BR0031,4045267.44,2.95,24,2025-09-22,2027-09-12,True,Matured
FD0001016,CUS0000679,PRD-FD02,BR0015,2777392.81,1.7,12,2023-12-08,2024-12-02,True,Matured
FD0001017,CUS0002990,PRD-FD02,BR0021,3908333.78,2.2,12,2023-10-23,2024-10-17,False,Matured
FD0001018,CUS0007865,PRD-FD01,BR0046,3130001.96,2.25,6,2025-12-19,2026-06-17,False,Active
FD0001019,CUS0007808,PRD-FD01,BR0037,4826252.09,1.94,6,2025-06-23,2025-12-20,True,Active
FD0001020,CUS0000957,PRD-FD01,BR0020,4135019.36,2.65,6,2023-10-11,2024-04-08,False,Active
FD0001021,CUS0006972,PRD-FD02,BR0034,795330.84,1.24,12,2024-11-12,2025-11-07,True,Matured
FD0001022,CUS0004411,PRD-FD01,BR0034,2931059.26,1.66,6,2022-05-20,2022-11-16,True,Active
FD0001023,CUS0008403,PRD-FD02,BR0041,4440780.55,1.88,12,2024-01-18,2025-01-12,True,Matured
FD0001024,CUS0006465,PRD-FD03,BR0017,424358.74,2.81,24,2022-08-24,2024-08-13,True,Active
FD0001025,CUS0003926,PRD-FD03,BR0024,3594098.25,2.66,24,2024-02-02,2026-01-22,True,Active
FD0001026,CUS0004489,PRD-FD01,BR0034,833059.15,3.11,6,2023-09-08,2024-03-06,False,Matured
FD0001027,CUS0001941,PRD-FD02,BR0004,1251408.19,2.37,12,2025-08-22,2026-08-17,True,Matured
FD0001028,CUS0000401,PRD-FD03,BR0010,175681.0,2.46,24,2024-04-28,2026-04-18,True,Active
FD0001029,CUS0009427,PRD-FD03,BR0043,3537460.5,2.82,24,2025-04-18,2027-04-08,True,Matured
FD0001030,CUS0006340,PRD-FD02,BR0020,4561962.44,1.4,12,2023-10-03,2024-09-27,False,Active
FD0001031,CUS0001145,PRD-FD02,BR0007,3748944.49,1.61,12,2024-08-18,2025-08-13,True,Active
FD0001032,CUS0004163,PRD-FD03,BR0050,2501029.56,1.25,24,2022-12-24,2024-12-13,True,Matured
FD0001033,CUS0008669,PRD-FD02,BR0012,64991.92,1.2,12,2023-04-21,2024-04-15,True,Active
FD0001034,CUS0008553,PRD-FD02,BR0008,4878042.06,1.89,12,2022-03-13,2023-03-08,True,Matured
FD0001035,CUS0005561,PRD-FD02,BR0040,445383.48,3.44,12,2022-11-30,2023-11-25,True,Active
FD0001036,CUS0004508,PRD-FD03,BR0013,3860055.47,3.27,24,2024-03-31,2026-03-21,True,Active
FD0001037,CUS0006847,PRD-FD02,BR0019,2024097.07,2.31,12,2024-09-01,2025-08-27,False,Matured
FD0001038,CUS0006730,PRD-FD01,BR0004,82469.61,3.41,6,2026-03-11,2026-09-07,True,Active
FD0001039,CUS0004910,PRD-FD02,BR0004,3283923.75,3.41,12,2023-10-13,2024-10-07,False,Matured
FD0001040,CUS0008378,PRD-FD03,BR0033,1787428.54,1.3,24,2022-08-19,2024-08-08,True,Matured
FD0001041,CUS0008385,PRD-FD02,BR0023,932212.51,3.16,12,2025-01-02,2025-12-28,False,Matured
FD0001042,CUS0007058,PRD-FD01,BR0045,1666243.43,1.27,6,2023-06-02,2023-11-29,False,Active
FD0001043,CUS0006695,PRD-FD02,BR0044,2047035.81,1.91,12,2023-10-15,2024-10-09,True,Matured
FD0001044,CUS0008277,PRD-FD03,BR0038,1805810.16,1.5,24,2025-07-18,2027-07-08,True,Matured
FD0001045,CUS0006635,PRD-FD01,BR0012,1642775.39,2.05,6,2025-10-19,2026-04-17,True,Active
FD0001046,CUS0008677,PRD-FD02,BR0030,989167.54,2.42,12,2024-09-28,2025-09-23,True,Active
FD0001047,CUS0007153,PRD-FD03,BR0036,3778696.26,1.45,24,2024-11-28,2026-11-18,True,Active
FD0001048,CUS0000556,PRD-FD02,BR0015,1725327.18,2.74,12,2023-10-09,2024-10-03,True,Active
FD0001049,CUS0007995,PRD-FD03,BR0017,1702563.6,2.69,24,2024-08-16,2026-08-06,True,Active
FD0001050,CUS0000462,PRD-FD02,BR0043,424588.04,1.98,12,2023-12-30,2024-12-24,True,Active
FD0001051,CUS0004621,PRD-FD02,BR0022,1333842.93,2.07,12,2022-09-24,2023-09-19,True,Matured
FD0001052,CUS0007557,PRD-FD02,BR0016,4731590.87,2.31,12,2022-03-08,2023-03-03,False,Active
FD0001053,CUS0004571,PRD-FD03,BR0042,2096130.56,1.5,24,2023-09-07,2025-08-27,True,Matured
FD0001054,CUS0000251,PRD-FD03,BR0021,3576669.86,3.37,24,2024-04-13,2026-04-03,False,Active
FD0001055,CUS0003336,PRD-FD02,BR0001,3083306.83,2.52,12,2023-02-28,2024-02-23,True,Active
FD0001056,CUS0009704,PRD-FD02,BR0015,3376147.54,2.76,12,2024-06-17,2025-06-12,True,Active
FD0001057,CUS0002141,PRD-FD03,BR0034,262079.1,1.66,24,2023-12-18,2025-12-07,True,Matured
FD0001058,CUS0004447,PRD-FD02,BR0035,1394459.32,3.4,12,2026-01-02,2026-12-28,False,Active
FD0001059,CUS0002844,PRD-FD01,BR0022,1785741.93,2.23,6,2023-10-07,2024-04-04,True,Active
FD0001060,CUS0007839,PRD-FD01,BR0032,3418847.41,2.29,6,2024-03-12,2024-09-08,True,Active
FD0001061,CUS0006722,PRD-FD01,BR0029,1463181.4,2.84,6,2022-07-30,2023-01-26,False,Active
FD0001062,CUS0005461,PRD-FD03,BR0020,2348209.39,1.68,24,2024-12-27,2026-12-17,True,Active
FD0001063,CUS0009978,PRD-FD03,BR0050,3074569.68,2.46,24,2024-04-29,2026-04-19,True,Active
FD0001064,CUS0008551,PRD-FD03,BR0003,3768763.35,2.54,24,2023-05-04,2025-04-23,True,Active
FD0001065,CUS0001842,PRD-FD02,BR0032,161383.05,2.35,12,2022-03-31,2023-03-26,False,Active
FD0001066,CUS0005131,PRD-FD03,BR0009,370578.95,2.74,24,2022-02-03,2024-01-24,True,Matured
FD0001067,CUS0005058,PRD-FD01,BR0033,4247882.01,2.01,6,2022-12-29,2023-06-27,False,Active
FD0001068,CUS0006601,PRD-FD01,BR0034,4847917.99,3.37,6,2025-02-07,2025-08-06,True,Matured
FD0001069,CUS0007987,PRD-FD01,BR0041,3529957.48,1.52,6,2025-12-12,2026-06-10,True,Active
FD0001070,CUS0008525,PRD-FD03,BR0030,4021159.5,2.79,24,2025-09-07,2027-08-28,True,Active
FD0001071,CUS0004609,PRD-FD03,BR0018,50146.64,3.34,24,2024-08-31,2026-08-21,True,Matured
FD0001072,CUS0009701,PRD-FD01,BR0044,3710595.81,2.16,6,2023-04-02,2023-09-29,False,Active
FD0001073,CUS0001520,PRD-FD01,BR0038,2396395.3,1.9,6,2025-08-18,2026-02-14,True,Active
FD0001074,CUS0003717,PRD-FD01,BR0031,3808171.15,2.11,6,2023-06-01,2023-11-28,False,Matured
FD0001075,CUS0008481,PRD-FD03,BR0035,3119849.9,1.62,24,2025-09-29,2027-09-19,True,Matured
FD0001076,CUS0008884,PRD-FD02,BR0015,4936552.52,2.22,12,2026-02-01,2027-01-27,False,Active
FD0001077,CUS0008294,PRD-FD03,BR0046,3674524.44,2.94,24,2022-11-07,2024-10-27,True,Active
FD0001078,CUS0004643,PRD-FD03,BR0008,1821830.09,1.74,24,2023-01-23,2025-01-12,True,Active
FD0001079,CUS0000365,PRD-FD01,BR0017,4547241.65,1.65,6,2024-11-13,2025-05-12,False,Active
FD0001080,CUS0004174,PRD-FD01,BR0033,3533940.61,2.62,6,2025-11-24,2026-05-23,False,Active
FD0001081,CUS0005745,PRD-FD02,BR0017,3513397.18,1.43,12,2026-03-12,2027-03-07,True,Active
FD0001082,CUS0006746,PRD-FD03,BR0021,4674425.51,1.9,24,2022-04-26,2024-04-15,True,Matured
FD0001083,CUS0006256,PRD-FD01,BR0014,885542.89,2.97,6,2022-04-20,2022-10-17,True,Active
FD0001084,CUS0009958,PRD-FD02,BR0013,187358.85,1.9,12,2022-06-17,2023-06-12,False,Matured
FD0001085,CUS0003246,PRD-FD03,BR0011,2682635.38,3.09,24,2022-12-05,2024-11-24,True,Active
FD0001086,CUS0002739,PRD-FD02,BR0020,1988486.08,3.25,12,2024-07-03,2025-06-28,False,Active
FD0001087,CUS0008054,PRD-FD01,BR0032,4212116.33,2.78,6,2023-10-05,2024-04-02,True,Active
FD0001088,CUS0004710,PRD-FD02,BR0025,775688.96,1.51,12,2022-07-10,2023-07-05,True,Active
FD0001089,CUS0006471,PRD-FD01,BR0040,3387885.35,2.32,6,2024-08-08,2025-02-04,True,Matured
FD0001090,CUS0007996,PRD-FD03,BR0024,1034270.96,1.35,24,2022-06-28,2024-06-17,False,Active
FD0001091,CUS0009591,PRD-FD03,BR0004,4977928.16,3.18,24,2024-01-29,2026-01-18,True,Active
FD0001092,CUS0004213,PRD-FD02,BR0048,2887826.44,2.09,12,2024-03-31,2025-03-26,True,Active
FD0001093,CUS0006298,PRD-FD02,BR0021,1147762.21,2.06,12,2026-03-14,2027-03-09,True,Active
FD0001094,CUS0005015,PRD-FD02,BR0030,2449407.87,3.48,12,2022-07-12,2023-07-07,False,Active
FD0001095,CUS0004204,PRD-FD01,BR0026,4745533.07,2.38,6,2023-10-11,2024-04-08,False,Active
FD0001096,CUS0006737,PRD-FD03,BR0046,2972527.52,3.3,24,2024-08-27,2026-08-17,False,Matured
FD0001097,CUS0008854,PRD-FD01,BR0021,323306.81,1.36,6,2025-04-17,2025-10-14,True,Matured
FD0001098,CUS0000068,PRD-FD01,BR0043,1343372.42,1.23,6,2023-01-06,2023-07-05,True,Active
FD0001099,CUS0001031,PRD-FD01,BR0043,4113334.72,3.08,6,2025-08-14,2026-02-10,True,Matured
FD0001100,CUS0006366,PRD-FD03,BR0019,613843.36,3.08,24,2024-09-22,2026-09-12,True,Active
FD0001101,CUS0001936,PRD-FD03,BR0008,1873215.82,2.11,24,2024-02-16,2026-02-05,True,Active
FD0001102,CUS0004427,PRD-FD03,BR0019,4818073.1,2.93,24,2025-04-18,2027-04-08,True,Active
FD0001103,CUS0004703,PRD-FD01,BR0015,2720356.17,3.13,6,2025-11-13,2026-05-12,True,Active
FD0001104,CUS0001909,PRD-FD03,BR0037,3143018.72,1.95,24,2022-01-03,2023-12-24,True,Matured
FD0001105,CUS0007371,PRD-FD03,BR0010,1501861.11,2.24,24,2025-07-27,2027-07-17,True,Active
FD0001106,CUS0001107,PRD-FD02,BR0008,4711945.72,2.77,12,2023-04-29,2024-04-23,False,Matured
FD0001107,CUS0007658,PRD-FD01,BR0034,4720685.94,1.72,6,2023-12-19,2024-06-16,True,Active
FD0001108,CUS0001247,PRD-FD02,BR0046,1479339.98,2.7,12,2022-07-30,2023-07-25,True,Active
FD0001109,CUS0000888,PRD-FD03,BR0037,3406209.83,1.97,24,2023-02-13,2025-02-02,False,Active
FD0001110,CUS0008721,PRD-FD01,BR0018,605293.05,2.88,6,2024-04-25,2024-10-22,True,Active
FD0001111,CUS0000621,PRD-FD02,BR0019,3821797.57,1.73,12,2024-10-28,2025-10-23,True,Active
FD0001112,CUS0006224,PRD-FD01,BR0024,3754754.82,2.27,6,2025-07-27,2026-01-23,False,Matured
FD0001113,CUS0009705,PRD-FD01,BR0036,4856499.63,2.12,6,2025-11-01,2026-04-30,False,Active
FD0001114,CUS0007993,PRD-FD03,BR0035,4039291.28,1.34,24,2025-05-14,2027-05-04,False,Active
FD0001115,CUS0007952,PRD-FD02,BR0031,4128229.08,2.84,12,2023-05-30,2024-05-24,False,Active
FD0001116,CUS0007520,PRD-FD01,BR0004,1741319.66,3.03,6,2025-03-31,2025-09-27,True,Active
FD0001117,CUS0009790,PRD-FD01,BR0006,1232758.97,1.31,6,2024-05-31,2024-11-27,True,Active
FD0001118,CUS0008244,PRD-FD02,BR0018,65986.6,3.37,12,2025-09-17,2026-09-12,False,Matured
FD0001119,CUS0003635,PRD-FD03,BR0011,1193218.69,3.04,24,2024-07-24,2026-07-14,False,Active
FD0001120,CUS0000831,PRD-FD01,BR0018,2657996.86,3.26,6,2023-05-15,2023-11-11,False,Matured
FD0001121,CUS0003771,PRD-FD01,BR0016,1649869.51,2.64,6,2023-04-13,2023-10-10,False,Active
FD0001122,CUS0007425,PRD-FD02,BR0001,738411.52,2.99,12,2024-11-06,2025-11-01,True,Matured
FD0001123,CUS0003543,PRD-FD03,BR0035,1368585.24,2.28,24,2024-07-14,2026-07-04,True,Active
FD0001124,CUS0008521,PRD-FD03,BR0010,1502313.35,1.27,24,2022-03-04,2024-02-22,False,Active
FD0001125,CUS0002322,PRD-FD01,BR0023,1544429.77,2.12,6,2026-02-22,2026-08-21,True,Active
FD0001126,CUS0008385,PRD-FD02,BR0022,2213639.19,1.5,12,2025-12-13,2026-12-08,True,Active
FD0001127,CUS0002037,PRD-FD01,BR0012,2882379.71,2.09,6,2024-07-15,2025-01-11,False,Active
