holding_id,customer_id,product_id,units_held,average_cost_thb,current_nav_thb,market_value_thb,as_of_date
INV0000874,CUS0005738,PRD-WL02,5001.4194,13.5606,12.8011,64023.67,2026-05-01
INV0000875,CUS0009825,PRD-WL02,1365.1503,34.2487,31.2147,42612.76,2026-05-01
INV0000876,CUS0004372,PRD-WL02,28945.7374,9.8849,10.5539,305490.42,2026-05-01
INV0000877,CUS0004082,PRD-WL04,2039.3287,20.2728,20.8358,42491.04,2026-05-01
INV0000878,CUS0005187,PRD-WL03,22640.8889,21.209,24.8796,563296.26,2026-05-01
INV0000879,CUS0008463,PRD-WL02,17399.0903,26.8662,26.9145,468287.82,2026-05-01
INV0000880,CUS0006394,PRD-WL02,29420.747,14.3682,19.4293,571624.52,2026-05-01
INV0000881,CUS0008625,PRD-WL04,17892.8892,15.2387,19.0954,341671.88,2026-05-01
INV0000882,CUS0003492,PRD-WL04,21640.2134,23.4423,23.9996,519356.47,2026-05-01
INV0000883,CUS0008724,PRD-WL03,840.418,12.6649,16.6409,13985.31,2026-05-01
INV0000884,CUS0004032,PRD-WL04,47352.8126,19.4954,18.0124,852937.8,2026-05-01
INV0000885,CUS0007850,PRD-WL04,49573.4363,14.842,16.3142,808750.95,2026-05-01
INV0000886,CUS0000959,PRD-WL01,20139.951,22.579,26.1234,526124.0,2026-05-01
INV0000887,CUS0002959,PRD-WL02,45215.4584,6.7234,9.1127,412034.91,2026-05-01
INV0000888,CUS0007575,PRD-WL02,46800.6182,18.1057,24.5842,1150555.76,2026-05-01
INV0000889,CUS0002227,PRD-WL01,41429.8309,18.2776,19.1611,793841.13,2026-05-01
INV0000890,CUS0005604,PRD-WL03,41938.8291,24.3557,21.5405,903383.35,2026-05-01
INV0000891,CUS0007807,PRD-WL04,20458.0893,39.3157,33.052,676180.77,2026-05-01
INV0000892,CUS0003408,PRD-WL03,26367.0738,17.7226,14.7768,389620.98,2026-05-01
INV0000893,CUS0005486,PRD-WL03,3142.3509,13.8206,19.0071,59726.98,2026-05-01
INV0000894,CUS0004510,PRD-WL04,20241.659,16.7905,20.7806,420633.82,2026-05-01
INV0000895,CUS0003845,PRD-WL04,6447.9079,23.2272,24.8949,160520.02,2026-05-01
INV0000896,CUS0009606,PRD-WL03,44852.7138,31.1489,28.6337,1284299.15,2026-05-01
INV0000897,CUS0001220,PRD-WL03,27125.9693,23.1805,25.0916,680633.97,2026-05-01
INV0000898,CUS0002459,PRD-WL04,17033.4787,29.1693,29.71,506064.65,2026-05-01
INV0000899,CUS0006863,PRD-WL04,16565.0972,13.6127,15.3403,254113.56,2026-05-01
INV0000900,CUS0007036,PRD-WL03,48918.2108,26.4793,23.8918,1168744.11,2026-05-01
INV0000901,CUS0009172,PRD-WL04,44224.8342,17.4285,19.6847,870552.59,2026-05-01
INV0000902,CUS0004807,PRD-WL02,45597.8843,24.6449,21.1953,966460.84,2026-05-01
INV0000903,CUS0000970,PRD-WL03,43906.6005,8.3003,10.0967,443311.77,2026-05-01
INV0000904,CUS0002268,PRD-WL03,35842.2201,33.274,27.8091,996739.88,2026-05-01
INV0000905,CUS0002240,PRD-WL01,15796.3269,17.2612,24.0449,379821.1,2026-05-01
INV0000906,CUS0008844,PRD-WL03,3468.0609,24.526,26.7308,92704.04,2026-05-01
INV0000907,CUS0004681,PRD-WL03,16374.3343,17.8548,15.525,254211.54,2026-05-01
INV0000908,CUS0002316,PRD-WL04,19150.6403,12.5532,17.4161,333529.47,2026-05-01
INV0000909,CUS0003509,PRD-WL01,41883.7781,14.2873,19.3129,808897.22,2026-05-01
INV0000910,CUS0001175,PRD-WL03,23501.3338,10.6013,13.4822,316849.68,2026-05-01
INV0000911,CUS0002811,PRD-WL02,33033.4719,33.0452,28.8543,953157.71,2026-05-01
INV0000912,CUS0002986,PRD-WL03,42515.3672,35.7211,29.8879,1270695.04,2026-05-01
INV0000913,CUS0009285,PRD-WL03,44804.2842,15.3467,15.9286,713669.52,2026-05-01
INV0000914,CUS0001458,PRD-WL02,3022.5482,26.8123,27.0529,81768.69,2026-05-01
INV0000915,CUS0007832,PRD-WL04,42635.305,20.5365,22.7007,967851.27,2026-05-01
INV0000916,CUS0006055,PRD-WL01,2657.2312,24.9631,22.5931,60035.09,2026-05-01
INV0000917,CUS0000866,PRD-WL03,14515.8389,13.0157,17.8142,258588.06,2026-05-01
INV0000918,CUS0004536,PRD-WL02,22329.3586,14.3584,20.2511,452194.07,2026-05-01
INV0000919,CUS0007261,PRD-WL03,31626.5524,13.4428,11.2107,354555.79,2026-05-01
INV0000920,CUS0007262,PRD-WL02,46662.9202,8.4054,10.0635,469592.3,2026-05-01
INV0000921,CUS0000403,PRD-WL04,14059.7493,21.9249,22.4417,315524.68,2026-05-01
INV0000922,CUS0007295,PRD-WL03,39950.5547,24.874,28.8525,1152673.38,2026-05-01
INV0000923,CUS0005785,PRD-WL01,1127.2266,19.3919,24.2992,27390.7,2026-05-01
INV0000924,CUS0006191,PRD-WL03,43178.0772,26.3742,23.2101,1002167.49,2026-05-01
INV0000925,CUS0000405,PRD-WL04,37776.3811,19.1494,16.5515,625255.77,2026-05-01
INV0000926,CUS0005765,PRD-WL04,37287.5219,19.9556,22.6883,845990.48,2026-05-01
INV0000927,CUS0005101,PRD-WL02,5009.5469,16.9555,16.3537,81924.63,2026-05-01
INV0000928,CUS0009706,PRD-WL01,33457.0471,16.9589,19.7591,661081.14,2026-05-01
INV0000929,CUS0006049,PRD-WL04,3066.655,22.986,20.339,62372.7,2026-05-01
INV0000930,CUS0006701,PRD-WL03,31479.8375,10.5855,14.7973,465816.6,2026-05-01
INV0000931,CUS0003309,PRD-WL03,37683.1338,24.7921,34.9847,1318333.13,2026-05-01
INV0000932,CUS0000160,PRD-WL03,7856.4098,15.6221,16.55,130023.58,2026-05-01
INV0000933,CUS0004485,PRD-WL02,33065.8403,37.7269,32.1929,1064485.29,2026-05-01
INV0000934,CUS0008518,PRD-WL01,42474.8991,16.0012,14.0932,598607.25,2026-05-01
INV0000935,CUS0003516,PRD-WL01,33147.3865,24.6724,26.6592,883682.81,2026-05-01
INV0000936,CUS0007356,PRD-WL03,6645.2344,16.9799,15.0686,100134.38,2026-05-01
INV0000937,CUS0004036,PRD-WL02,24119.6629,20.541,21.4235,516727.6,2026-05-01
INV0000938,CUS0008468,PRD-WL04,30481.3214,7.5098,9.6943,295495.07,2026-05-01
INV0000939,CUS0004844,PRD-WL03,48284.1023,21.1338,22.8673,1104127.05,2026-05-01
INV0000940,CUS0000337,PRD-WL03,1349.4357,30.1042,25.3812,34250.3,2026-05-01
INV0000941,CUS0002493,PRD-WL01,1055.1849,15.824,14.4162,15211.76,2026-05-01
INV0000942,CUS0008423,PRD-WL03,4245.9977,27.5727,30.1872,128174.78,2026-05-01
INV0000943,CUS0002508,PRD-WL02,702.521,23.4956,24.8354,17447.39,2026-05-01
INV0000944,CUS0008107,PRD-WL02,12750.2159,9.0897,8.3105,105960.67,2026-05-01
INV0000945,CUS0004193,PRD-WL04,42769.9872,10.8974,14.2397,609031.79,2026-05-01
INV0000946,CUS0008929,PRD-WL02,30838.2415,32.3365,27.5225,848745.5,2026-05-01
INV0000947,CUS0006946,PRD-WL02,18300.9347,22.8296,27.2124,498012.36,2026-05-01
INV0000948,CUS0000268,PRD-WL01,44275.1857,23.0049,22.6068,1000920.27,2026-05-01
INV0000949,CUS0005686,PRD-WL01,4147.6973,9.8734,12.8864,53448.89,2026-05-01
INV0000950,CUS0005817,PRD-WL02,30931.0213,35.5474,31.7143,980955.69,2026-05-01
INV0000951,CUS0003826,PRD-WL02,31817.887,28.9302,32.4101,1031220.9,2026-05-01
INV0000952,CUS0009460,PRD-WL01,9642.3007,12.3913,12.404,119603.1,2026-05-01
INV0000953,CUS0000282,PRD-WL03,39947.8238,29.3396,34.1794,1365392.65,2026-05-01
INV0000954,CUS0002365,PRD-WL01,27824.9828,12.7596,14.7019,409080.11,2026-05-01
INV0000955,CUS0002391,PRD-WL04,21888.0156,19.0488,26.2737,575079.16,2026-05-01
INV0000956,CUS0005525,PRD-WL04,16214.9549,14.4804,14.9887,243041.09,2026-05-01
INV0000957,CUS0005864,PRD-WL03,10296.7399,27.3943,29.3399,302105.32,2026-05-01
INV0000958,CUS0001929,PRD-WL03,19154.6329,26.9463,22.4583,430180.49,2026-05-01
INV0000959,CUS0004818,PRD-WL02,30741.2816,7.6051,10.2621,315470.11,2026-05-01
INV0000960,CUS0000052,PRD-WL01,19822.1356,35.6682,32.9772,653678.53,2026-05-01
INV0000961,CUS0004722,PRD-WL04,9326.7902,20.2471,18.0825,168651.68,2026-05-01
INV0000962,CUS0007747,PRD-WL01,47519.1953,8.1639,11.4819,545610.65,2026-05-01
INV0000963,CUS0008045,PRD-WL02,6519.8303,36.9809,33.0047,215185.04,2026-05-01
INV0000964,CUS0007045,PRD-WL02,39005.9742,22.8722,26.8692,1048059.32,2026-05-01
INV0000965,CUS0004847,PRD-WL03,15788.773,11.5281,14.4095,227508.32,2026-05-01
INV0000966,CUS0007696,PRD-WL02,3743.8479,28.9774,31.8909,119394.68,2026-05-01
INV0000967,CUS0005858,PRD-WL03,10478.2472,26.0284,27.5394,288564.64,2026-05-01
INV0000968,CUS0009755,PRD-WL01,26550.4173,15.1696,14.0838,373930.77,2026-05-01
INV0000969,CUS0000980,PRD-WL03,29849.8331,16.0588,15.8036,471734.82,2026-05-01
INV0000970,CUS0007168,PRD-WL03,41145.3696,16.7147,19.7399,812205.48,2026-05-01
INV0000971,CUS0004290,PRD-WL01,44468.9415,28.2338,30.9747,1377412.12,2026-05-01
INV0000972,CUS0001892,PRD-WL04,6608.2298,15.63,16.811,111090.95,2026-05-01
INV0000973,CUS0000235,PRD-WL02,22815.6955,26.4262,26.4517,603513.93,2026-05-01
INV0000974,CUS0009309,PRD-WL03,25003.6929,19.5769,17.8729,446888.5,2026-05-01
INV0000975,CUS0006436,PRD-WL02,10735.4097,11.9749,13.9017,149240.45,2026-05-01
INV0000976,CUS0009697,PRD-WL02,49173.181,12.2643,17.1239,842036.63,2026-05-01
INV0000977,CUS0001322,PRD-WL02,42401.6784,21.676,29.1821,1237370.02,2026-05-01
INV0000978,CUS0001243,PRD-WL03,12954.1052,18.976,22.6554,293480.43,2026-05-01
INV0000979,CUS0008519,PRD-WL04,26169.8852,6.2816,8.2456,215786.41,2026-05-01
INV0000980,CUS0003224,PRD-WL02,7455.5763,27.5248,24.2949,181132.48,2026-05-01
INV0000981,CUS0001775,PRD-WL04,10969.3391,41.677,34.7619,381315.07,2026-05-01
INV0000982,CUS0004194,PRD-WL02,46657.9214,20.5662,27.1968,1268946.16,2026-05-01
INV0000983,CUS0005503,PRD-WL01,12052.4033,29.1208,32.5004,391707.93,2026-05-01
INV0000984,CUS0008830,PRD-WL02,4027.7324,29.5359,31.1438,125438.89,2026-05-01
INV0000985,CUS0001727,PRD-WL01,43180.7536,9.8677,10.1347,437623.98,2026-05-01
INV0000986,CUS0006373,PRD-WL01,37980.2843,37.5011,32.0631,1217765.65,2026-05-01
INV0000987,CUS0008420,PRD-WL01,31854.1981,26.5806,26.1427,832754.74,2026-05-01
INV0000988,CUS0009118,PRD-WL04,37943.62,12.3276,10.6812,405283.39,2026-05-01
INV0000989,CUS0001570,PRD-WL03,37251.1053,17.0505,15.8551,590620.0,2026-05-01
INV0000990,CUS0004244,PRD-WL02,4591.9242,8.6474,11.8774,54540.12,2026-05-01
INV0000991,CUS0007754,PRD-WL01,14579.3862,38.42,32.5597,474700.44,2026-05-01
INV0000992,CUS0002016,PRD-WL01,34218.5132,28.8763,25.7348,880606.59,2026-05-01
INV0000993,CUS0002035,PRD-WL01,28916.4189,13.1852,18.6195,538409.26,2026-05-01
INV0000994,CUS0003429,PRD-WL02,10297.396,25.842,26.484,272716.24,2026-05-01
INV0000995,CUS0008670,PRD-WL02,15383.5764,24.6462,30.755,473121.89,2026-05-01
INV0000996,CUS0004107,PRD-WL01,28299.8243,20.0651,21.8908,619505.79,2026-05-01
INV0000997,CUS0005304,PRD-WL01,22412.9229,16.6412,15.9693,357918.69,2026-05-01
INV0000998,CUS0005876,PRD-WL03,48055.785,21.1048,29.5766,1421326.73,2026-05-01
INV0000999,CUS0006293,PRD-WL01,11289.1017,32.7153,31.9067,360197.98,2026-05-01
INV0001000,CUS0006063,PRD-WL04,44308.8202,15.0511,15.5482,688922.4,2026-05-01
INV0001001,CUS0000331,PRD-WL02,26031.6429,10.4834,11.9821,311913.75,2026-05-01
INV0001002,CUS0003895,PRD-WL01,42532.6542,25.6693,21.7611,925557.34,2026-05-01
INV0001003,CUS0004928,PRD-WL01,48930.4742,13.3866,19.0691,933060.11,2026-05-01
INV0001004,CUS0000601,PRD-WL03,19284.9581,30.473,28.3252,546250.3,2026-05-01
INV0001005,CUS0006438,PRD-WL03,13298.124,8.9492,9.567,127223.15,2026-05-01
INV0001006,CUS0007061,PRD-WL01,11009.8137,10.6358,14.1692,156000.25,2026-05-01
INV0001007,CUS0002415,PRD-WL03,3635.1614,34.1974,33.3154,121106.86,2026-05-01
INV0001008,CUS0007841,PRD-WL02,35503.6687,24.5989,22.9929,816332.3,2026-05-01
INV0001009,CUS0001164,PRD-WL02,10709.885,13.1153,11.5687,123899.45,2026-05-01
INV0001010,CUS0000982,PRD-WL03,30325.084,28.7893,31.0728,942285.27,2026-05-01
INV0001011,CUS0004158,PRD-WL02,22172.7395,23.84,23.1748,513848.8,2026-05-01
INV0001012,CUS0007362,PRD-WL02,22646.083,27.381,28.6928,649779.53,2026-05-01
INV0001013,CUS0000209,PRD-WL02,5299.9519,21.8831,30.02,159104.56,2026-05-01
INV0001014,CUS0007253,PRD-WL02,11563.8591,32.415,28.5836,330536.72,2026-05-01
INV0001015,CUS0008949,PRD-WL04,769.232,16.1274,17.7138,13626.02,2026-05-01
INV0001016,CUS0000885,PRD-WL02,36626.3997,7.1281,8.9856,329110.18,2026-05-01
INV0001017,CUS0007463,PRD-WL04,33181.9984,30.6564,28.5432,947120.42,2026-05-01
INV0001018,CUS0001431,PRD-WL01,1982.8217,21.8147,26.4612,52467.84,2026-05-01
INV0001019,CUS0004979,PRD-WL04,19056.9086,11.4053,13.3494,254398.3,2026-05-01
INV0001020,CUS0009508,PRD-WL01,23917.9706,21.4201,25.8213,617593.09,2026-05-01
INV0001021,CUS0005083,PRD-WL01,3013.1967,33.1979,31.7451,95654.23,2026-05-01
INV0001022,CUS0003172,PRD-WL04,41292.9782,14.0218,19.6204,810184.75,2026-05-01
INV0001023,CUS0006656,PRD-WL02,20542.3379,22.1062,19.9787,410409.21,2026-05-01
INV0001024,CUS0000195,PRD-WL01,44170.0263,20.1734,21.4307,946594.58,2026-05-01
INV0001025,CUS0006879,PRD-WL04,29327.1674,6.2067,8.2508,241972.59,2026-05-01
INV0001026,CUS0004809,PRD-WL01,49484.3084,27.3942,33.8516,1675123.01,2026-05-01
INV0001027,CUS0000535,PRD-WL01,44137.7861,16.6661,14.9175,658425.42,2026-05-01
INV0001028,CUS0001279,PRD-WL01,38052.0601,23.2453,23.429,891521.72,2026-05-01
INV0001029,CUS0005161,PRD-WL04,41642.7885,31.0729,31.581,1315120.9,2026-05-01
INV0001030,CUS0008772,PRD-WL01,20237.9421,25.7308,34.9241,706791.91,2026-05-01
INV0001031,CUS0004028,PRD-WL01,17290.694,13.6117,15.5422,268735.42,2026-05-01
INV0001032,CUS0005922,PRD-WL01,4255.104,7.5652,9.8183,41777.89,2026-05-01
INV0001033,CUS0008770,PRD-WL04,4819.825,18.341,25.0523,120747.7,2026-05-01
INV0001034,CUS0007978,PRD-WL03,6313.595,24.199,25.1015,158480.7,2026-05-01
INV0001035,CUS0004770,PRD-WL01,3131.0879,18.6465,22.2948,69806.98,2026-05-01
INV0001036,CUS0006007,PRD-WL01,32044.8126,11.5237,10.1478,325184.35,2026-05-01
INV0001037,CUS0002083,PRD-WL02,5403.3057,29.0774,34.5247,186547.51,2026-05-01
INV0001038,CUS0002413,PRD-WL02,19116.7703,25.2263,22.1342,423134.42,2026-05-01
INV0001039,CUS0004756,PRD-WL01,19375.6162,15.3523,18.5342,359111.55,2026-05-01
INV0001040,CUS0009217,PRD-WL03,33067.0566,18.7914,17.1823,568168.09,2026-05-01
INV0001041,CUS0007321,PRD-WL01,11307.1311,25.2744,28.5169,322444.33,2026-05-01
INV0001042,CUS0007569,PRD-WL01,3523.6892,29.6728,31.6897,111664.65,2026-05-01
INV0001043,CUS0009840,PRD-WL01,18785.9442,28.1731,31.2486,587034.46,2026-05-01
INV0001044,CUS0000119,PRD-WL01,39166.0834,8.8406,12.5596,491910.34,2026-05-01
INV0001045,CUS0008608,PRD-WL01,19004.5443,23.5408,25.8691,491630.46,2026-05-01
INV0001046,CUS0007564,PRD-WL01,39129.8356,34.0353,31.6697,1239230.15,2026-05-01
INV0001047,CUS0005530,PRD-WL04,5916.8382,13.3336,16.1885,95784.74,2026-05-01
INV0001048,CUS0001048,PRD-WL04,4411.88,27.289,30.1132,132855.82,2026-05-01
INV0001049,CUS0000285,PRD-WL04,20678.5084,13.6758,17.9701,371594.86,2026-05-01
INV0001050,CUS0008994,PRD-WL02,22772.9492,30.6388,28.5724,650677.81,2026-05-01
INV0001051,CUS0005277,PRD-WL01,27949.3671,13.3274,16.1061,450155.3,2026-05-01
INV0001052,CUS0005826,PRD-WL02,32705.0168,31.7983,30.0726,983524.89,2026-05-01
INV0001053,CUS0002132,PRD-WL02,47288.2934,11.5621,13.0503,617126.42,2026-05-01
INV0001054,CUS0006778,PRD-WL04,21368.7562,27.7807,26.0095,555790.66,2026-05-01
INV0001055,CUS0001641,PRD-WL01,5043.6463,8.3932,9.6511,48676.73,2026-05-01
INV0001056,CUS0007265,PRD-WL04,20264.4853,8.974,8.7794,177910.02,2026-05-01
INV0001057,CUS0006160,PRD-WL02,24052.333,20.3703,20.3905,490439.1,2026-05-01
INV0001058,CUS0005088,PRD-WL02,46031.4991,9.8158,9.1263,420097.27,2026-05-01
INV0001059,CUS0002796,PRD-WL01,3609.4248,30.9795,31.0218,111970.85,2026-05-01
INV0001060,CUS0002093,PRD-WL02,3476.5694,15.5897,15.3845,53485.28,2026-05-01
INV0001061,CUS0003372,PRD-WL04,27139.359,23.905,21.8477,592932.57,2026-05-01
INV0001062,CUS0005039,PRD-WL01,32900.9433,15.0235,17.7076,582596.74,2026-05-01
INV0001063,CUS0000857,PRD-WL01,21426.2527,21.28,27.8045,595746.24,2026-05-01
INV0001064,CUS0000823,PRD-WL03,16307.4843,22.6287,20.1628,328804.54,2026-05-01
INV0001065,CUS0001736,PRD-WL03,27857.535,16.3556,14.1373,393830.33,2026-05-01
INV0001066,CUS0004064,PRD-WL01,49084.7487,25.2804,31.4645,1544427.08,2026-05-01
INV0001067,CUS0004640,PRD-WL01,37599.4278,9.2555,11.3551,426945.26,2026-05-01
INV0001068,CUS0003741,PRD-WL02,13335.8658,24.6526,21.7586,290169.77,2026-05-01
INV0001069,CUS0009390,PRD-WL04,19519.0719,36.6568,33.7704,659166.87,2026-05-01
INV0001070,CUS0004731,PRD-WL01,24929.9319,14.6211,15.8743,395745.22,2026-05-01
INV0001071,CUS0003857,PRD-WL04,47404.2625,29.6411,24.9715,1183755.54,2026-05-01
INV0001072,CUS0007291,PRD-WL01,7381.5571,13.9133,12.5554,92678.4,2026-05-01
INV0001073,CUS0003845,PRD-WL04,12094.3439,36.1686,33.1447,400863.4,2026-05-01
INV0001074,CUS0008210,PRD-WL01,29316.0326,9.6955,9.6211,282052.48,2026-05-01
INV0001075,CUS0000680,PRD-WL04,35998.9355,19.7368,25.2742,909844.3,2026-05-01
INV0001076,CUS0007454,PRD-WL03,49450.9758,22.3486,28.8379,1426062.3,2026-05-01
INV0001077,CUS0007298,PRD-WL01,19364.5299,29.5318,27.6538,535502.84,2026-05-01
INV0001078,CUS0005802,PRD-WL04,1822.4268,12.279,12.5351,22844.3,2026-05-01
INV0001079,CUS0008424,PRD-WL02,43027.8339,15.6019,13.5467,582885.16,2026-05-01
INV0001080,CUS0004820,PRD-WL01,41910.764,24.1313,27.081,1134985.4,2026-05-01
INV0001081,CUS0003749,PRD-WL01,31459.7289,29.8212,31.6788,996606.46,2026-05-01
INV0001082,CUS0004299,PRD-WL01,43306.8553,20.7805,20.7307,897781.43,2026-05-01
INV0001083,CUS0009786,PRD-WL03,18033.0348,37.2074,31.9303,575800.21,2026-05-01
INV0001084,CUS0007095,PRD-WL04,38452.6083,23.6083,30.8232,1185232.44,2026-05-01
INV0001085,CUS0002547,PRD-WL02,12115.1752,20.7266,20.088,243369.64,2026-05-01
INV0001086,CUS0006575,PRD-WL01,8691.7602,17.2975,17.4473,151647.75,2026-05-01
INV0001087,CUS0003548,PRD-WL02,15446.6085,22.8688,20.73,320208.19,2026-05-01
INV0001088,CUS0003268,PRD-WL03,10418.5333,11.8327,10.2399,106684.74,2026-05-01
INV0001089,CUS0003172,PRD-WL03,38570.6664,17.3015,18.865,727635.62,2026-05-01
INV0001090,CUS0005718,PRD-WL02,13207.0889,14.2424,16.3779,216304.38,2026-05-01
INV0001091,CUS0001831,PRD-WL04,23781.0549,26.6266,23.9983,570704.89,2026-05-01
INV0001092,CUS0003217,PRD-WL04,47323.3564,19.1084,25.4005,1202036.91,2026-05-01
INV0001093,CUS0007606,PRD-WL02,10769.473,18.3075,19.2472,207282.2,2026-05-01
INV0001094,CUS0006370,PRD-WL03,3853.367,12.3954,16.135,62174.08,2026-05-01
INV0001095,CUS0009394,PRD-WL03,30989.0547,16.0243,17.8123,551986.34,2026-05-01
INV0001096,CUS0004303,PRD-WL04,24209.554,10.0468,11.6368,281721.74,2026-05-01
INV0001097,CUS0006172,PRD-WL01,29802.3047,9.9951,11.1125,331178.11,2026-05-01
INV0001098,CUS0002285,PRD-WL03,4972.2761,17.3973,19.7923,98412.78,2026-05-01
INV0001099,CUS0009469,PRD-WL02,43937.1444,12.477,13.897,610594.5,2026-05-01
INV0001100,CUS0002741,PRD-WL04,179.4947,17.2138,17.3614,3116.28,2026-05-01
INV0001101,CUS0002509,PRD-WL03,15542.8583,11.6407,11.2744,175236.4,2026-05-01
INV0001102,CUS0005052,PRD-WL03,34498.0374,28.5029,29.4678,1016581.27,2026-05-01
INV0001103,CUS0002006,PRD-WL02,21927.4617,10.9519,9.8049,214996.57,2026-05-01
INV0001104,CUS0002277,PRD-WL02,26176.77,21.0102,21.9199,573792.18,2026-05-01
INV0001105,CUS0000827,PRD-WL04,27407.4959,13.4751,17.3458,475404.94,2026-05-01
INV0001106,CUS0006767,PRD-WL04,15741.386,35.6423,31.8435,501260.83,2026-05-01
INV0001107,CUS0001068,PRD-WL01,26817.6183,24.0122,32.6469,875512.1,2026-05-01
INV0001108,CUS0000327,PRD-WL04,34695.3714,14.8765,20.8698,724085.46,2026-05-01
INV0001109,CUS0008498,PRD-WL03,41213.6657,21.6314,19.6412,809485.85,2026-05-01
INV0001110,CUS0007868,PRD-WL02,2653.8377,16.6212,16.8246,44649.76,2026-05-01
INV0001111,CUS0002920,PRD-WL03,46065.1109,35.8468,33.6478,1549989.64,2026-05-01
INV0001112,CUS0007518,PRD-WL01,34647.5201,20.7294,17.4909,606016.31,2026-05-01
INV0001113,CUS0008046,PRD-WL03,47265.8617,15.7877,14.0734,665191.38,2026-05-01
INV0001114,CUS0004663,PRD-WL01,23252.5932,24.7038,20.9159,486348.91,2026-05-01
INV0001115,CUS0004092,PRD-WL04,42911.9715,21.2365,25.9141,1112025.12,2026-05-01
INV0001116,CUS0003166,PRD-WL01,18921.5492,31.0178,34.3637,650214.44,2026-05-01
INV0001117,CUS0009287,PRD-WL01,39044.6495,16.4915,21.7708,850033.26,2026-05-01
INV0001118,CUS0003719,PRD-WL02,5421.3334,29.9001,29.6344,160657.96,2026-05-01
INV0001119,CUS0009432,PRD-WL02,12346.6736,14.9456,16.5738,204631.3,2026-05-01
INV0001120,CUS0006393,PRD-WL04,18505.2982,37.8516,32.4138,599827.03,2026-05-01
INV0001121,CUS0002243,PRD-WL01,46634.9624,32.6902,33.4937,1561977.44,2026-05-01
INV0001122,CUS0009137,PRD-WL03,16598.7573,14.751,16.7995,278850.82,2026-05-01
INV0001123,CUS0007864,PRD-WL01,4325.7965,19.275,19.262,83323.49,2026-05-01
INV0001124,CUS0009592,PRD-WL01,15654.7804,18.8226,20.6306,322967.51,2026-05-01
INV0001125,CUS0000078,PRD-WL02,28327.5518,19.8633,17.7736,503482.57,2026-05-01
INV0001126,CUS0008964,PRD-WL04,13422.3172,24.8186,29.4795,395683.2,2026-05-01
INV0001127,CUS0003110,PRD-WL04,19888.0047,29.4603,29.7943,592549.18,2026-05-01
INV0001128,CUS0006395,PRD-WL03,37244.8553,16.2473,21.1819,788916.8,2026-05-01
INV0001129,CUS0002440,PRD-WL04,17516.3636,18.7867,21.4407,375563.1,2026-05-01
INV0001130,CUS0007684,PRD-WL01,20668.5713,30.6004,34.3295,709541.72,2026-05-01
INV0001131,CUS0003969,PRD-WL04,34150.2501,34.2121,29.6994,1014241.94,2026-05-01
INV0001132,CUS0009641,PRD-WL03,12772.4123,10.6617,8.8983,113652.76,2026-05-01
INV0001133,CUS0006852,PRD-WL01,31220.6978,10.239,14.4063,449774.74,2026-05-01
INV0001134,CUS0001188,PRD-WL04,7000.8861,31.8332,27.6657,193684.41,2026-05-01
INV0001135,CUS0002039,PRD-WL01,8972.6908,28.4884,25.2466,226529.94,2026-05-01
INV0001136,CUS0001832,PRD-WL02,4177.6206,9.3881,8.0552,33651.57,2026-05-01
INV0001137,CUS0002592,PRD-WL03,8189.2533,25.3281,28.0529,229732.3,2026-05-01
INV0001138,CUS0006028,PRD-WL02,24580.613,24.1097,21.7392,534362.86,2026-05-01
INV0001139,CUS0001836,PRD-WL03,24533.3134,24.0063,27.2933,669595.08,2026-05-01
INV0001140,CUS0002094,PRD-WL04,1176.877,25.7623,25.5616,30082.86,2026-05-01
INV0001141,CUS0004731,PRD-WL02,48642.5466,38.5381,32.443,1578110.14,2026-05-01
INV0001142,CUS0000699,PRD-WL01,44316.5582,6.854,9.6377,427109.69,2026-05-01
INV0001143,CUS0003961,PRD-WL02,5559.9962,21.8722,25.862,143792.62,2026-05-01
INV0001144,CUS0008355,PRD-WL04,11283.9239,10.8719,11.8603,133830.72,2026-05-01
INV0001145,CUS0005297,PRD-WL04,9950.393,20.642,22.8899,227763.5,2026-05-01
INV0001146,CUS0005580,PRD-WL03,22914.8021,20.7868,23.0679,528596.36,2026-05-01
INV0001147,CUS0007175,PRD-WL01,9486.5408,18.9703,23.4922,222859.71,2026-05-01
INV0001148,CUS0004615,PRD-WL01,43880.8584,15.9384,16.4501,721844.51,2026-05-01
INV0001149,CUS0003990,PRD-WL01,18522.1839,11.3514,14.3765,266284.18,2026-05-01
INV0001150,CUS0002548,PRD-WL01,21121.3548,11.0843,10.1346,214056.48,2026-05-01
INV0001151,CUS0002894,PRD-WL02,33091.6014,24.4404,20.6205,682365.37,2026-05-01
INV0001152,CUS0001779,PRD-WL02,2689.3892,30.047,30.2251,81287.06,2026-05-01
INV0001153,CUS0004149,PRD-WL03,16505.4275,9.7082,12.5885,207778.57,2026-05-01
INV0001154,CUS0004149,PRD-WL04,29257.4679,6.7792,9.4328,275979.84,2026-05-01
INV0001155,CUS0008968,PRD-WL03,13715.9181,18.8204,20.1673,276613.04,2026-05-01
INV0001156,CUS0003011,PRD-WL03,24671.5971,26.8574,22.8546,563859.48,2026-05-01
INV0001157,CUS0007980,PRD-WL03,28133.906,17.9024,18.2012,512070.85,2026-05-01
INV0001158,CUS0009545,PRD-WL04,11977.2635,14.4871,13.6531,163526.78,2026-05-01
INV0001159,CUS0007272,PRD-WL03,30399.3186,18.3406,19.345,588074.82,2026-05-01
